time_ms,temp_C,tec_pwm,pump_pwm,mode
240212,18.06,64,75,PID
244212,18.06,64,75,PID
246212,18.06,64,75,PID
248212,18.06,64,75,PID
250212,18.0,64,75,PID
252212,18.0,64,75,PID
254212,18.0,64,75,PID
256212,18.0,64,75,PID
258212,18.0,64,75,PID
260212,18.0,64,75,PID
262212,18.0,64,75,PID
264212,18.0,64,75,PID
266212,18.0,64,75,PID
268212,18.0,64,75,PID
270212,18.0,64,75,PID
272212,18.0,64,75,PID
274212,18.0,64,75,PID
276212,18.0,64,75,PID
278212,18.0,64,75,PID
280212,18.0,64,75,PID
282212,17.94,64,75,PID
284212,17.94,64,75,PID
286212,17.94,64,75,PID
288212,17.94,64,75,PID
290212,17.94,64,75,PID
292212,17.94,64,75,PID
294212,17.94,64,75,PID
296212,17.94,64,75,PID
298212,17.94,64,75,PID
300212,17.94,64,75,PID
302212,17.94,64,75,PID
304212,17.87,64,75,PID
306212,17.94,64,75,PID
308212,17.87,64,75,PID
310212,17.87,64,75,PID
312212,17.94,64,75,PID
314212,17.87,64,75,PID
316212,17.87,64,75,PID
318212,17.87,64,75,PID
320212,17.87,64,75,PID
322212,17.87,64,75,PID
324212,17.87,64,75,PID
326212,17.87,64,75,PID
328212,17.87,64,75,PID
330212,17.87,64,75,PID
332212,17.87,64,75,PID
334212,17.87,64,75,PID
336212,17.87,64,75,PID
338212,17.87,64,75,PID
340212,17.87,64,75,PID
342212,17.87,64,75,PID
344212,17.87,64,75,PID
346212,17.87,64,75,PID
348212,17.87,64,75,PID
350212,17.81,64,75,PID
352212,17.81,64,75,PID
354212,17.81,64,75,PID
356212,17.81,64,75,PID
358212,17.81,64,75,PID
360212,17.81,64,75,PID
362212,17.81,64,75,PID
364212,17.81,64,75,PID
366212,17.81,64,75,PID
368212,17.81,64,75,PID
370212,17.81,64,75,PID
372212,17.81,64,75,PID
374212,17.81,64,75,PID
376212,17.75,64,75,PID
378212,17.75,64,75,PID
380212,17.75,64,75,PID
382212,17.81,64,75,PID
384212,17.75,64,75,PID
386212,17.75,64,75,PID
388212,17.75,64,75,PID
390212,17.75,64,75,PID
392212,17.75,64,75,PID
394212,17.75,64,75,PID
396212,17.75,64,75,PID
398212,17.75,64,75,PID
400212,17.75,64,75,PID
402212,17.75,64,75,PID
404212,17.75,64,75,PID
406212,17.75,64,75,PID
408212,17.75,64,75,PID
410212,17.75,64,75,PID
412212,17.75,64,75,PID
414212,17.75,64,75,PID
416212,17.69,64,75,PID
418212,17.75,64,75,PID
420212,17.69,64,75,PID
422212,17.69,64,75,PID
424212,17.69,64,75,PID
426212,17.69,64,75,PID
428212,17.69,64,75,PID
430212,17.69,64,75,PID
432212,17.69,64,75,PID
434212,17.69,64,75,PID
436212,17.69,64,75,PID
438212,17.69,64,75,PID
440212,17.69,64,75,PID
442212,17.69,64,75,PID
444212,17.69,64,75,PID
446212,17.69,64,75,PID
448212,17.62,64,75,PID
450212,17.62,64,75,PID
452212,17.69,64,75,PID
454212,17.62,64,75,PID
456212,17.62,64,75,PID
458212,17.62,64,75,PID
460212,17.62,64,75,PID
462212,17.62,64,75,PID
464212,17.62,64,75,PID
466212,17.62,64,75,PID
468212,17.62,64,75,PID
470212,17.62,64,75,PID
472212,17.62,64,75,PID
474212,17.62,64,75,PID
476212,17.62,64,75,PID
478212,17.62,64,75,PID
480212,17.62,64,75,PID
482212,17.62,64,75,PID
484212,17.62,64,75,PID
486212,17.62,64,75,PID
488212,17.62,64,75,PID
490212,17.62,64,75,PID
492212,17.62,64,75,PID
494212,17.62,64,75,PID
496212,17.56,64,75,PID
498212,17.56,64,75,PID
500212,17.56,64,75,PID
502212,17.56,64,75,PID
504212,17.56,64,75,PID
506212,17.56,64,75,PID
508212,17.56,64,75,PID
510212,17.56,64,75,PID
512212,17.56,64,75,PID
514212,17.56,64,75,PID
516212,17.56,64,75,PID
518212,17.56,64,75,PID
520212,17.56,64,75,PID
522212,17.56,64,75,PID
524212,17.56,64,75,PID
526212,17.56,64,75,PID
528212,17.56,64,75,PID
530212,17.56,64,75,PID
532212,17.56,64,75,PID
534212,17.5,64,75,PID
536212,17.56,64,75,PID
538212,17.56,64,75,PID
540212,17.5,64,75,PID
542212,17.5,64,75,PID
544212,17.5,64,75,PID
546212,17.5,64,75,PID
548212,17.5,64,75,PID
550212,17.5,64,75,PID
552212,17.5,64,75,PID
554212,17.5,64,75,PID
556212,17.5,64,75,PID
558212,17.5,64,75,PID
560212,17.5,64,75,PID
562212,17.5,64,75,PID
564212,17.5,64,75,PID
566212,17.5,64,75,PID
568212,17.5,64,75,PID
570212,17.5,64,75,PID
572212,17.5,64,75,PID
574212,17.5,64,75,PID
576212,17.5,64,75,PID
578212,17.44,64,75,PID
580212,17.5,64,75,PID
582212,17.5,64,75,PID
584212,17.44,64,75,PID
586212,17.5,64,75,PID
588212,17.44,64,75,PID
590212,17.44,64,75,PID
592212,17.44,64,75,PID
594212,17.44,64,75,PID
596212,17.44,64,75,PID
598212,17.44,64,75,PID
600212,17.44,64,75,PID
602212,17.44,64,75,PID
604212,17.44,64,75,PID
606212,17.44,64,75,PID
608212,17.44,64,75,PID
610212,17.44,64,75,PID
612212,17.44,64,75,PID
614212,17.44,64,75,PID
616212,17.44,64,75,PID
618212,17.44,64,75,PID
620212,17.44,64,75,PID
622212,17.44,64,75,PID
624212,17.37,64,75,PID
626212,17.37,64,75,PID
628212,17.37,64,75,PID
630212,17.37,64,75,PID
632212,17.37,64,75,PID
634212,17.37,64,75,PID
636212,17.37,64,75,PID
638212,17.37,64,75,PID
640212,17.37,64,75,PID
642212,17.37,64,75,PID
644212,17.37,64,75,PID
646212,17.37,64,75,PID
648212,17.37,64,75,PID
650212,17.37,64,75,PID
652212,17.37,64,75,PID
654212,17.37,64,75,PID
656212,17.37,64,75,PID
658212,17.37,64,75,PID
660212,17.37,64,75,PID
662212,17.37,64,75,PID
664212,17.37,64,75,PID
666212,17.37,64,75,PID
668212,17.37,64,75,PID
670212,17.37,64,75,PID
672212,17.37,64,75,PID
674212,17.37,64,75,PID
676212,17.37,64,75,PID
678212,17.31,64,75,PID
680212,17.37,64,75,PID
682212,17.31,64,75,PID
684212,17.31,64,75,PID
686212,17.31,64,75,PID
688212,17.31,64,75,PID
690212,17.31,64,75,PID
692212,17.31,64,75,PID
694212,17.31,64,75,PID
696212,17.31,64,75,PID
698212,17.31,64,75,PID
700212,17.31,64,75,PID
702212,17.31,64,75,PID
704212,17.31,64,75,PID
706212,17.31,64,75,PID
708212,17.31,64,75,PID
710212,17.31,64,75,PID
712212,17.31,64,75,PID
714212,17.31,64,75,PID
716212,17.31,64,75,PID
718212,17.31,64,75,PID
720212,17.31,64,75,PID
722212,17.25,64,75,PID
724212,17.31,64,75,PID
726212,17.31,64,75,PID
728212,17.31,64,75,PID
730212,17.25,64,75,PID
732212,17.31,64,75,PID
734212,17.25,64,75,PID
736212,17.25,64,75,PID
738212,17.25,64,75,PID
740212,17.25,64,75,PID
742212,17.25,64,75,PID
744212,17.25,64,75,PID
746212,17.25,64,75,PID
748212,17.25,64,75,PID
750212,17.25,64,75,PID
752212,17.25,64,75,PID
754212,17.25,64,75,PID
756212,17.25,64,75,PID
758212,17.25,64,75,PID
760212,17.25,64,75,PID
762212,17.25,64,75,PID
764212,17.25,64,75,PID
766212,17.25,64,75,PID
768212,17.25,64,75,PID
770212,17.25,64,75,PID
772212,17.25,64,75,PID
774212,17.25,64,75,PID
776212,17.25,64,75,PID
778212,17.25,64,75,PID
780212,17.25,64,75,PID
782212,17.25,64,75,PID
784212,17.25,64,75,PID
786212,17.25,64,75,PID
788212,17.19,64,75,PID
790212,17.19,64,75,PID
792212,17.19,64,75,PID
794212,17.19,64,75,PID
796212,17.19,64,75,PID
798212,17.19,64,75,PID
800212,17.19,64,75,PID
802212,17.19,64,75,PID
804212,17.19,64,75,PID
806212,17.19,64,75,PID
808212,17.19,64,75,PID
810212,17.19,64,75,PID
812212,17.19,64,75,PID
814212,17.19,64,75,PID
816212,17.19,64,75,PID
818212,17.19,64,75,PID
820212,17.19,64,75,PID
822212,17.19,64,75,PID
824212,17.19,64,75,PID
826212,17.19,64,75,PID
828212,17.19,64,75,PID
830212,17.19,64,75,PID
832212,17.19,64,75,PID
834212,17.19,64,75,PID
836212,17.19,64,75,PID
838212,17.19,64,75,PID
840212,17.19,64,75,PID
842212,17.19,64,75,PID
844212,17.12,64,75,PID
846212,17.19,64,75,PID
848212,17.12,64,75,PID
850212,17.19,64,75,PID
852212,17.12,64,75,PID
854212,17.12,64,75,PID
856212,17.12,64,75,PID
858212,17.12,64,75,PID
860212,17.12,64,75,PID
862212,17.12,64,75,PID
864212,17.12,64,75,PID
866212,17.12,64,75,PID
868212,17.12,64,75,PID
870212,17.12,64,75,PID
872212,17.12,64,75,PID
874212,17.12,64,75,PID
876212,17.12,64,75,PID
878212,17.12,64,75,PID
880212,17.12,64,75,PID
882212,17.12,64,75,PID
884212,17.12,64,75,PID
886212,17.12,64,75,PID
888212,17.12,64,75,PID
890212,17.12,64,75,PID
892212,17.12,64,75,PID
894212,17.12,64,75,PID
896212,17.12,64,75,PID
898212,17.12,64,75,PID
900212,17.12,64,75,PID
902212,17.12,64,75,PID
904212,17.12,64,75,PID
906212,17.12,64,75,PID
908212,17.12,64,75,PID
910212,17.12,64,75,PID
912212,17.06,64,75,PID
914212,17.12,64,75,PID
916212,17.06,64,75,PID
918212,17.12,64,75,PID
920212,17.12,64,75,PID
922212,17.12,64,75,PID
924212,17.06,64,75,PID
926212,17.06,64,75,PID
928212,17.06,64,75,PID
930212,17.06,64,75,PID
932212,17.06,64,75,PID
934212,17.06,64,75,PID
936212,17.06,64,75,PID
938212,17.06,64,75,PID
940212,17.06,64,75,PID
942212,17.06,64,75,PID
944212,17.06,64,75,PID
946212,17.06,64,75,PID
948212,17.06,64,75,PID
950212,17.06,64,75,PID
952212,17.06,64,75,PID
954212,17.06,64,75,PID
956212,17.06,64,75,PID
958212,17.06,64,75,PID
960212,17.06,64,75,PID
962212,17.06,64,75,PID
964212,17.06,64,75,PID
966212,17.06,64,75,PID
968212,17.06,64,75,PID
970212,17.06,64,75,PID
972212,17.06,64,75,PID
974212,17.06,64,75,PID
976212,17.06,64,75,PID
978212,17.06,64,75,PID
980212,17.06,64,75,PID
982212,17.06,64,75,PID
984212,17.06,64,75,PID
986212,17.0,64,75,PID
988212,17.06,64,75,PID
990212,17.06,64,75,PID
992212,17.06,64,75,PID
994212,17.06,64,75,PID
996212,17.06,64,75,PID
998212,17.0,64,75,PID
1000212,17.0,64,75,PID
1002212,17.06,64,75,PID
1004212,17.0,64,75,PID
1006212,17.0,64,75,PID
1008212,17.0,64,75,PID
1010212,17.0,64,75,PID
1012212,17.0,64,75,PID
1014212,17.0,64,75,PID
1016212,17.0,64,75,PID
1018212,17.0,64,75,PID
1020212,17.0,64,75,PID
1022212,17.0,64,75,PID
1024212,17.0,64,75,PID
1026212,17.0,64,75,PID
1028212,17.0,64,75,PID
1030212,17.0,64,75,PID
1032212,17.0,64,75,PID
1034212,17.0,64,75,PID
1036212,17.0,64,75,PID
1038212,17.0,64,75,PID
1040212,17.0,64,75,PID
1042212,17.0,64,75,PID
1044212,17.0,64,75,PID
1046212,17.0,64,75,PID
1048212,17.0,64,75,PID
1050212,17.0,64,75,PID
1052212,17.0,64,75,PID
1054212,17.0,64,75,PID
1056212,17.0,64,75,PID
1058212,17.0,64,75,PID
1060212,17.0,64,75,PID
1062212,17.0,64,75,PID
1064212,16.94,64,75,PID
1066212,17.0,64,75,PID
1068212,17.0,64,75,PID
1070212,17.0,64,75,PID
1072212,17.0,64,75,PID
1074212,16.94,64,75,PID
1076212,17.0,64,75,PID
1078212,17.0,64,75,PID
1080212,17.0,64,75,PID
1082212,16.94,64,75,PID
1084212,16.94,64,75,PID
1086212,16.94,64,75,PID
1088212,16.94,64,75,PID
1090212,16.94,64,75,PID
1092212,16.94,64,75,PID
1094212,16.94,64,75,PID
1096212,16.94,64,75,PID
1098212,16.94,64,75,PID
1102212,16.94,64,75,PID
1104212,16.94,64,75,PID
1106212,16.94,64,75,PID
1108212,16.94,64,75,PID
1110212,16.94,64,75,PID
1112212,16.94,64,75,PID
1114212,16.94,64,75,PID
1116212,16.94,64,75,PID
1118212,16.94,64,75,PID
1120212,16.94,64,75,PID
1122212,16.94,64,75,PID
1124212,16.94,64,75,PID
1126212,16.94,64,75,PID
1128212,16.94,64,75,PID
1130212,16.94,64,75,PID
1132212,16.94,64,75,PID
1134212,16.94,64,75,PID
1136212,16.94,64,75,PID
1138212,16.94,64,75,PID
1140212,16.94,64,75,PID
1142212,16.94,64,75,PID
1144212,16.94,64,75,PID
1146212,16.94,64,75,PID
1148212,16.94,64,75,PID
1150212,16.87,64,75,PID
1152212,16.94,64,75,PID
1154212,16.94,64,75,PID
1156212,16.94,64,75,PID
1158212,16.94,64,75,PID
1160212,16.94,64,75,PID
1162212,16.94,64,75,PID
1164212,16.87,64,75,PID
1166212,16.87,64,75,PID
1168212,16.94,64,75,PID
1170212,16.87,64,75,PID
1172212,16.87,64,75,PID
1174212,16.87,64,75,PID
1176212,16.87,64,75,PID
1178212,16.87,64,75,PID
1180212,16.87,64,75,PID
1182212,16.87,64,75,PID
1184212,16.87,64,75,PID
1186212,16.87,64,75,PID
1188212,16.87,64,75,PID
1190212,16.87,64,75,PID
1192212,16.87,64,75,PID
1194212,16.87,64,75,PID
1196212,16.87,64,75,PID
1198212,16.87,64,75,PID
1200212,16.87,64,75,PID
1202212,16.87,64,75,PID
1204212,16.87,64,75,PID
1206212,16.87,64,75,PID
1208212,16.87,64,75,PID
1210212,16.87,64,75,PID
1212212,16.87,64,75,PID
1214212,16.87,64,75,PID
1216212,16.87,64,75,PID
1218212,16.87,64,75,PID
1220212,16.87,64,75,PID
1222212,16.87,64,75,PID
1224212,16.87,64,75,PID
1226212,16.87,64,75,PID
1228212,16.87,64,75,PID
1230212,16.87,64,75,PID
1232212,16.87,64,75,PID
1234212,16.87,64,75,PID
1236212,16.87,64,75,PID
1238212,16.87,64,75,PID
1240212,16.87,64,75,PID
1242212,16.87,64,75,PID
1244212,16.87,64,75,PID
1246212,16.87,64,75,PID
1248212,16.87,64,75,PID
1250212,16.87,64,75,PID
1252212,16.87,64,75,PID
1254212,16.87,64,75,PID
1256212,16.87,64,75,PID
1258212,16.81,64,75,PID
1260212,16.87,64,75,PID
1262212,16.81,64,75,PID
1264212,16.87,64,75,PID
1266212,16.87,64,75,PID
1268212,16.87,64,75,PID
1270212,16.81,64,75,PID
1272212,16.81,64,75,PID
1274212,16.87,64,75,PID
1276212,16.81,64,75,PID
1278212,16.81,64,75,PID
1280212,16.81,64,75,PID
1282212,16.81,64,75,PID
1284212,16.81,64,75,PID
1286212,16.81,64,75,PID
1288212,16.81,64,75,PID
1290212,16.81,64,75,PID
1292212,16.81,64,75,PID
1294212,16.81,64,75,PID
1296212,16.81,64,75,PID
1298212,16.81,64,75,PID
1300212,16.81,64,75,PID
1302212,16.81,64,75,PID
1304212,16.81,64,75,PID
1306212,16.81,64,75,PID
1308212,16.81,64,75,PID
1310212,16.81,64,75,PID
1312212,16.81,64,75,PID
1314212,16.81,64,75,PID
1316212,16.81,64,75,PID
1318212,16.81,64,75,PID
1320212,16.81,64,75,PID
1322212,16.81,64,75,PID
1324212,16.81,64,75,PID
1326212,16.81,64,75,PID
1328212,16.81,64,75,PID
1330212,16.81,64,75,PID
1332212,16.81,64,75,PID
1334212,16.81,64,75,PID
1336212,16.81,64,75,PID
1338212,16.81,64,75,PID
1340212,16.81,64,75,PID
1342212,16.81,64,75,PID
1344212,16.81,64,75,PID
1346212,16.81,64,75,PID
1348212,16.81,64,75,PID
1350212,16.81,64,75,PID
1352212,16.81,64,75,PID
1354212,16.81,64,75,PID
1356212,16.81,64,75,PID
1358212,16.81,64,75,PID
1360212,16.81,64,75,PID
1362212,16.81,64,75,PID
1364212,16.81,64,75,PID
1366212,16.81,64,75,PID
1368212,16.75,64,75,PID
1370212,16.81,64,75,PID
1372212,16.81,64,75,PID
1374212,16.81,64,75,PID
1376212,16.81,64,75,PID
1378212,16.75,64,75,PID
1380212,16.81,64,75,PID
1382212,16.81,64,75,PID
1384212,16.75,64,75,PID
1386212,16.75,64,75,PID
1388212,16.75,64,75,PID
1390212,16.75,64,75,PID
1392212,16.75,64,75,PID
1394212,16.75,64,75,PID
1396212,16.75,64,75,PID
1398212,16.75,64,75,PID
1400212,16.75,64,75,PID
1402212,16.75,64,75,PID
1404212,16.75,64,75,PID
1406212,16.75,64,75,PID
1408212,16.75,64,75,PID
1410212,16.75,64,75,PID
1412212,16.75,64,75,PID
1414212,16.75,64,75,PID
1416212,16.75,64,75,PID
1418212,16.75,64,75,PID
1420212,16.75,64,75,PID
1422212,16.75,64,75,PID
1424212,16.75,64,75,PID
1426212,16.75,64,75,PID
1428212,16.75,64,75,PID
1430212,16.75,64,75,PID
1432212,16.75,64,75,PID
1434212,16.75,64,75,PID
1436212,16.75,64,75,PID
1438212,16.75,64,75,PID
1440212,16.75,64,75,PID
1442212,16.75,64,75,PID
1444212,16.75,64,75,PID
1446212,16.75,64,75,PID
1448212,16.75,64,75,PID
1450212,16.75,64,75,PID
1452212,16.75,64,75,PID
1454212,16.75,64,75,PID
1456212,16.75,64,75,PID
1458212,16.75,64,75,PID
1460212,16.75,64,75,PID
1462212,16.75,64,75,PID
1464212,16.75,64,75,PID
1466212,16.75,64,75,PID
1468212,16.75,64,75,PID
1470212,16.75,64,75,PID
1472212,16.75,64,75,PID
1474212,16.75,64,75,PID
1476212,16.75,64,75,PID
1478212,16.75,64,75,PID
1480212,16.75,64,75,PID
1482212,16.75,64,75,PID
1484212,16.75,64,75,PID
1486212,16.75,64,75,PID
1488212,16.75,64,75,PID
1490212,16.69,64,75,PID
1492212,16.75,64,75,PID
1494212,16.69,64,75,PID
1496212,16.69,64,75,PID
1498212,16.69,64,75,PID
1500212,16.75,64,75,PID
1502212,16.75,64,75,PID
1504212,16.75,64,75,PID
1506212,16.75,64,75,PID
1508212,16.69,64,75,PID
1510212,16.75,64,75,PID
1512212,16.69,64,75,PID
1514212,16.69,64,75,PID
1516212,16.69,64,75,PID
1518212,16.69,64,75,PID
1520212,16.75,64,75,PID
1522212,16.69,64,75,PID
1524212,16.69,64,75,PID
1526212,16.69,64,75,PID
1528212,16.69,64,75,PID
1530212,16.69,64,75,PID
1532212,16.69,64,75,PID
1534212,16.69,64,75,PID
1536212,16.69,64,75,PID
1538212,16.69,64,75,PID
1540212,16.69,64,75,PID
1542212,16.69,64,75,PID
1544212,16.69,64,75,PID
1546212,16.69,64,75,PID
1548212,16.69,64,75,PID
1550212,16.69,64,75,PID
1552212,16.69,64,75,PID
1554212,16.69,64,75,PID
1556212,16.69,64,75,PID
1558212,16.69,64,75,PID
1560212,16.69,64,75,PID
1562212,16.69,64,75,PID
1564212,16.69,64,75,PID
1566212,16.69,64,75,PID
1568212,16.69,64,75,PID
1570212,16.69,64,75,PID
1572212,16.69,64,75,PID
1574212,16.69,64,75,PID
1576212,16.69,64,75,PID
1578212,16.69,64,75,PID
1580212,16.69,64,75,PID
1582212,16.69,64,75,PID
1584212,16.69,64,75,PID
1586212,16.69,64,75,PID
1588212,16.69,64,75,PID
1590212,16.69,64,75,PID
1592212,16.69,64,75,PID
1594212,16.69,64,75,PID
1596212,16.69,64,75,PID
1598212,16.69,64,75,PID
1600212,16.69,64,75,PID
1602212,16.69,64,75,PID
1604212,16.69,64,75,PID
1606212,16.69,64,75,PID
1608212,16.69,64,75,PID
1610212,16.69,64,75,PID
1612212,16.69,64,75,PID
1614212,16.69,64,75,PID
1616212,16.69,64,75,PID
1618212,16.69,64,75,PID
1620212,16.69,64,75,PID
1622212,16.69,64,75,PID
1624212,16.69,64,75,PID
1626212,16.69,64,75,PID
1628212,16.69,64,75,PID
1630212,16.69,64,75,PID
1632212,16.69,64,75,PID
1634212,16.62,64,75,PID
1636212,16.69,64,75,PID
1638212,16.62,64,75,PID
1640212,16.69,64,75,PID
1642212,16.62,64,75,PID
1644212,16.62,64,75,PID
1646212,16.62,64,75,PID
1648212,16.62,64,75,PID
1650212,16.62,64,75,PID
1652212,16.69,64,75,PID
1654212,16.62,64,75,PID
1656212,16.62,64,75,PID
1658212,16.62,64,75,PID
1660212,16.62,64,75,PID
1662212,16.62,64,75,PID
1664212,16.62,64,75,PID
1666212,16.62,64,75,PID
1670212,16.62,64,75,PID
1672212,16.62,64,75,PID
1674212,16.69,64,75,PID
1676212,16.62,64,75,PID
1678212,16.62,64,75,PID
1680212,16.62,64,75,PID
1682212,16.62,64,75,PID
1684212,16.62,64,75,PID
1686212,16.62,64,75,PID
1688212,16.62,64,75,PID
1690212,16.62,64,75,PID
1692212,16.62,64,75,PID
1694212,16.62,64,75,PID
1696212,16.62,64,75,PID
1698212,16.62,64,75,PID
1700212,16.62,64,75,PID
1702212,16.62,64,75,PID
1704212,16.62,64,75,PID
1706212,16.62,64,75,PID
1708212,16.62,64,75,PID
1710212,16.62,64,75,PID
1712212,16.62,64,75,PID
1714212,16.62,64,75,PID
1716212,16.62,64,75,PID
1718212,16.62,64,75,PID
1720212,16.62,64,75,PID
1722212,16.62,64,75,PID
1724212,16.62,64,75,PID
1726212,16.62,64,75,PID
1728212,16.62,64,75,PID
1730212,16.62,64,75,PID
1732212,16.62,64,75,PID
1734212,16.62,64,75,PID
1736212,16.62,64,75,PID
1738212,16.62,64,75,PID
1740212,16.62,64,75,PID
1742212,16.62,64,75,PID
1744212,16.62,64,75,PID
1746212,16.62,64,75,PID
1748212,16.62,64,75,PID
1750212,16.62,64,75,PID
1752212,16.62,64,75,PID
1754212,16.62,64,75,PID
1756212,16.62,64,75,PID
1758212,16.62,64,75,PID
1760212,16.62,64,75,PID
1762212,16.62,64,75,PID
1764212,16.62,64,75,PID
1766212,16.62,64,75,PID
1768212,16.62,64,75,PID
1770212,16.62,64,75,PID
1772212,16.62,64,75,PID
1774212,16.62,64,75,PID
1776212,16.62,64,75,PID
1778212,16.62,64,75,PID
1780212,16.62,64,75,PID
1782212,16.62,64,75,PID
1784212,16.62,64,75,PID
1786212,16.62,64,75,PID
1788212,16.56,64,76,PID
1790212,16.62,64,75,PID
1792212,16.62,64,75,PID
1794212,16.62,64,75,PID
1796212,16.62,64,75,PID
1798212,16.62,64,75,PID
1800212,16.62,64,75,PID
1802212,16.62,64,75,PID
1804212,16.62,64,75,PID
1806212,16.62,64,75,PID
1808212,16.62,64,75,PID
1810212,16.62,64,75,PID
1812212,16.56,64,76,PID
1814212,16.62,64,75,PID
1816212,16.56,64,76,PID
1818212,16.56,64,76,PID
1820212,16.62,64,75,PID
1822212,16.62,64,75,PID
1824212,16.62,64,75,PID
1826212,16.62,64,75,PID
1828212,16.62,64,75,PID
1830212,16.56,64,76,PID
1832212,16.62,64,75,PID
1834212,16.62,64,75,PID
1836212,16.62,64,75,PID
1838212,16.62,64,75,PID
1840212,16.62,64,75,PID
1842212,16.56,64,76,PID
1844212,16.62,64,75,PID
1846212,16.56,64,76,PID
1848212,16.62,64,75,PID
1850212,16.56,64,76,PID
1852212,16.56,64,76,PID
1854212,16.56,64,76,PID
1856212,16.56,64,76,PID
1858212,16.56,64,76,PID
1860212,16.56,64,76,PID
1862212,16.56,64,76,PID
1864212,16.56,64,76,PID
1866212,16.56,64,76,PID
1868212,16.56,64,76,PID
1870212,16.56,64,75,PID
1872212,16.56,64,75,PID
1874212,16.56,64,75,PID
1876212,16.56,64,75,PID
1878212,16.56,64,75,PID
1880212,16.56,64,75,PID
1882212,16.56,64,75,PID
1884212,16.56,64,75,PID
1886212,16.56,64,75,PID
1888212,16.56,64,75,PID
1890212,16.56,64,75,PID
1892212,16.56,64,75,PID
1894212,16.56,64,75,PID
1896212,16.56,64,75,PID
1898212,16.56,64,75,PID
1900212,16.56,64,75,PID
1902212,16.56,64,75,PID
1904212,16.56,64,75,PID
1906212,16.56,64,75,PID
1908212,16.56,64,75,PID
1910212,16.56,64,75,PID
1912212,16.56,64,75,PID
1914212,16.56,64,75,PID
1916212,16.56,64,75,PID
1918212,16.56,64,75,PID
1920212,16.56,64,75,PID
1922212,16.56,64,75,PID
1924212,16.56,64,75,PID
1926212,16.56,64,75,PID
1928212,16.56,64,75,PID
1930212,16.56,64,75,PID
1932212,16.56,64,75,PID
1934212,16.56,64,75,PID
1936212,16.56,64,75,PID
1938212,16.56,64,75,PID
1940212,16.56,64,75,PID
1942212,16.56,64,75,PID
1944212,16.56,64,75,PID
1946212,16.56,64,75,PID
1948212,16.56,64,75,PID
1950212,16.56,64,75,PID
1952212,16.56,64,75,PID
1954212,16.56,64,75,PID
1956212,16.56,64,75,PID
