time_ms,temp_C,tec_pwm,pump_pwm,mode
237078,17.62,64,75,PID
239078,17.62,64,75,PID
241078,17.62,64,75,PID
243078,17.62,64,75,PID
245078,17.62,64,75,PID
247078,17.62,64,75,PID
249078,17.56,64,75,PID
251078,17.56,64,75,PID
255078,17.56,64,75,PID
257078,17.56,64,75,PID
259078,17.56,64,75,PID
261078,17.56,64,75,PID
263078,17.56,64,75,PID
265078,17.56,64,75,PID
267078,17.56,64,75,PID
269078,17.5,64,75,PID
271078,17.5,64,75,PID
273078,17.5,64,75,PID
275078,17.5,64,75,PID
277078,17.5,64,75,PID
279078,17.5,64,75,PID
281078,17.5,64,75,PID
283078,17.5,64,75,PID
285078,17.5,64,75,PID
287078,17.44,64,75,PID
289078,17.44,64,75,PID
291078,17.44,64,75,PID
293078,17.44,64,75,PID
295078,17.44,64,75,PID
297078,17.44,64,75,PID
299078,17.44,64,75,PID
301078,17.44,64,75,PID
303078,17.44,64,75,PID
305078,17.44,64,75,PID
307078,17.44,64,75,PID
309078,17.37,64,75,PID
311078,17.44,64,75,PID
313078,17.37,64,75,PID
315078,17.37,64,75,PID
317078,17.37,64,75,PID
319078,17.37,64,75,PID
321078,17.37,64,75,PID
323078,17.37,64,75,PID
325078,17.37,64,75,PID
327078,17.37,64,75,PID
329078,17.37,64,75,PID
331078,17.37,64,75,PID
333078,17.37,64,75,PID
335078,17.31,64,75,PID
337078,17.31,64,75,PID
339078,17.31,64,75,PID
341078,17.31,64,75,PID
343078,17.31,64,75,PID
345078,17.31,64,75,PID
347078,17.31,64,75,PID
349078,17.31,64,75,PID
351078,17.31,64,75,PID
353078,17.31,64,75,PID
355078,17.31,64,75,PID
357078,17.25,64,75,PID
359078,17.25,64,75,PID
361078,17.25,64,75,PID
363078,17.25,64,75,PID
365078,17.25,64,75,PID
367078,17.25,64,75,PID
369078,17.25,64,75,PID
371078,17.25,64,75,PID
373078,17.25,64,75,PID
375078,17.25,64,75,PID
377078,17.19,64,75,PID
379078,17.25,64,75,PID
381078,17.19,64,75,PID
383078,17.19,64,75,PID
385078,17.19,64,75,PID
387078,17.19,64,75,PID
389078,17.19,64,75,PID
391078,17.19,64,75,PID
395078,17.19,64,75,PID
397078,17.19,64,75,PID
399078,17.12,64,75,PID
401078,17.12,64,75,PID
403078,17.12,64,75,PID
405078,17.12,64,75,PID
407078,17.12,64,75,PID
409078,17.12,64,75,PID
411078,17.12,64,75,PID
413078,17.12,64,75,PID
415078,17.12,64,75,PID
417078,17.12,64,75,PID
419078,17.12,64,75,PID
421078,17.12,64,75,PID
423078,17.06,64,75,PID
425078,17.06,64,75,PID
427078,17.06,64,75,PID
429078,17.06,64,75,PID
431078,17.06,64,75,PID
433078,17.06,64,75,PID
435078,17.06,64,75,PID
437078,17.06,64,75,PID
439078,17.06,64,75,PID
441078,17.06,64,75,PID
443078,17.06,64,75,PID
445078,17.06,64,75,PID
447078,17.06,64,75,PID
449078,17.0,64,75,PID
451078,17.0,64,75,PID
453078,17.0,64,75,PID
455078,17.0,64,75,PID
457078,17.0,64,75,PID
459078,17.0,64,75,PID
461078,17.0,64,75,PID
463078,17.0,64,75,PID
465078,17.0,64,75,PID
467078,17.0,64,75,PID
469078,17.0,64,75,PID
471078,17.0,64,75,PID
473078,16.94,64,75,PID
475078,16.94,64,75,PID
477078,16.94,64,75,PID
479078,16.94,64,75,PID
481078,16.94,64,75,PID
483078,16.94,64,75,PID
485078,16.94,64,75,PID
487078,16.94,64,75,PID
489078,16.94,64,75,PID
491078,16.94,64,75,PID
493078,16.94,64,75,PID
495078,16.94,64,75,PID
497078,16.94,64,75,PID
501078,16.87,64,75,PID
503078,16.87,64,75,PID
505078,16.87,64,75,PID
507078,16.87,64,75,PID
509078,16.87,64,75,PID
511078,16.87,64,75,PID
513078,16.87,64,75,PID
515078,16.87,64,75,PID
517078,16.87,64,75,PID
519078,16.87,64,75,PID
521078,16.87,64,75,PID
523078,16.87,64,75,PID
525078,16.87,64,75,PID
527078,16.81,64,75,PID
529078,16.81,64,75,PID
531078,16.81,64,75,PID
533078,16.81,64,75,PID
535078,16.81,64,75,PID
537078,16.81,64,75,PID
539078,16.81,64,75,PID
541078,16.81,64,75,PID
543078,16.81,64,75,PID
545078,16.81,64,75,PID
547078,16.81,64,75,PID
549078,16.81,64,75,PID
551078,16.81,64,75,PID
553078,16.75,64,75,PID
555078,16.81,64,75,PID
557078,16.75,64,75,PID
559078,16.75,64,75,PID
561078,16.75,64,75,PID
563078,16.75,64,75,PID
565078,16.75,64,75,PID
567078,16.75,64,75,PID
569078,16.75,64,75,PID
571078,16.75,64,75,PID
573078,16.75,64,75,PID
575078,16.75,64,75,PID
577078,16.75,64,75,PID
579078,16.75,64,75,PID
581078,16.75,64,75,PID
583078,16.69,64,75,PID
585078,16.69,64,75,PID
587078,16.69,64,75,PID
589078,16.69,64,75,PID
591078,16.69,64,75,PID
593078,16.69,64,75,PID
595078,16.69,64,75,PID
597078,16.69,64,75,PID
599078,16.69,64,75,PID
601078,16.69,64,75,PID
603078,16.69,64,75,PID
605078,16.69,64,75,PID
607078,16.69,64,75,PID
609078,16.69,64,75,PID
611078,16.69,64,75,PID
613078,16.62,64,75,PID
615078,16.62,64,75,PID
617078,16.62,64,75,PID
619078,16.62,64,75,PID
621078,16.62,64,75,PID
623078,16.62,64,75,PID
625078,16.62,64,75,PID
627078,16.62,64,75,PID
629078,16.62,64,75,PID
631078,16.62,64,75,PID
633078,16.62,64,75,PID
635078,16.62,64,75,PID
637078,16.62,64,75,PID
639078,16.56,64,76,PID
641078,16.56,64,76,PID
643078,16.56,64,76,PID
645078,16.56,64,76,PID
647078,16.56,64,76,PID
649078,16.56,64,76,PID
651078,16.56,64,76,PID
653078,16.56,64,76,PID
655078,16.56,64,76,PID
657078,16.56,64,76,PID
659078,16.56,64,76,PID
661078,16.56,64,76,PID
663078,16.5,64,82,PID
665078,16.56,64,76,PID
667078,16.56,64,76,PID
669078,16.5,64,82,PID
671078,16.56,64,76,PID
673078,16.5,64,82,PID
675078,16.5,64,82,PID
677078,16.5,64,82,PID
679078,16.5,64,82,PID
681078,16.5,64,82,PID
683078,16.5,64,82,PID
685078,16.5,64,82,PID
687078,16.5,64,82,PID
689078,16.5,64,82,PID
691078,16.5,64,82,PID
693078,16.5,64,81,PID
695078,16.5,64,81,PID
697078,16.5,64,81,PID
699078,16.5,64,81,PID
701078,16.44,64,88,PID
703078,16.44,64,88,PID
705078,16.44,64,88,PID
707078,16.44,64,88,PID
709078,16.44,64,88,PID
711078,16.44,64,88,PID
713078,16.44,64,87,PID
715078,16.44,64,87,PID
717078,16.44,64,87,PID
719078,16.44,64,87,PID
721078,16.44,64,87,PID
723078,16.44,64,87,PID
725078,16.44,64,87,PID
727078,16.44,64,87,PID
729078,16.37,64,94,PID
731078,16.37,64,94,PID
733078,16.37,64,94,PID
735078,16.37,64,94,PID
737078,16.37,64,93,PID
739078,16.37,64,93,PID
741078,16.37,64,93,PID
743078,16.37,64,93,PID
745078,16.37,64,93,PID
747078,16.37,64,93,PID
749078,16.37,64,93,PID
751078,16.37,64,93,PID
753078,16.37,64,93,PID
755078,16.37,64,93,PID
757078,16.37,64,93,PID
759078,16.37,64,93,PID
761078,16.37,64,93,PID
763078,16.37,64,93,PID
765078,16.31,64,99,PID
767078,16.31,64,99,PID
769078,16.31,64,99,PID
771078,16.31,64,99,PID
773078,16.31,64,99,PID
775078,16.31,64,99,PID
777078,16.31,64,99,PID
779078,16.31,64,99,PID
781078,16.31,64,99,PID
783078,16.31,64,99,PID
785078,16.31,64,99,PID
787078,16.31,64,99,PID
789078,16.31,64,99,PID
791078,16.31,64,99,PID
793078,16.31,64,99,PID
795078,16.31,64,99,PID
797078,16.31,64,99,PID
799078,16.25,64,105,PID
801078,16.31,64,99,PID
803078,16.31,64,99,PID
805078,16.25,64,105,PID
807078,16.25,64,105,PID
809078,16.25,64,105,PID
811078,16.25,64,105,PID
813078,16.25,64,105,PID
815078,16.25,64,105,PID
817078,16.25,64,105,PID
819078,16.25,64,105,PID
821078,16.25,64,105,PID
823078,16.25,64,105,PID
825078,16.25,64,105,PID
827078,16.25,64,105,PID
829078,16.25,64,105,PID
831078,16.25,64,105,PID
833078,16.25,64,105,PID
835078,16.25,64,105,PID
837078,16.19,64,111,PID
839078,16.19,64,111,PID
841078,16.19,64,111,PID
843078,16.19,64,111,PID
845078,16.19,64,111,PID
847078,16.19,64,111,PID
849078,16.19,64,111,PID
851078,16.19,64,111,PID
853078,16.19,64,111,PID
855078,16.19,64,111,PID
857078,16.19,64,111,PID
859078,16.19,64,111,PID
861078,16.19,64,111,PID
863078,16.19,64,111,PID
865078,16.19,64,111,PID
867078,16.19,64,111,PID
869078,16.19,64,111,PID
871078,16.19,64,111,PID
873078,16.19,64,111,PID
875078,16.19,64,111,PID
877078,16.12,64,117,PID
879078,16.12,64,117,PID
881078,16.12,64,117,PID
885078,16.12,64,117,PID
887078,16.12,64,117,PID
889078,16.12,64,117,PID
891078,16.12,64,117,PID
893078,16.12,64,117,PID
895078,16.12,64,117,PID
897078,16.12,64,117,PID
899078,16.12,64,117,PID
901078,16.12,64,117,PID
903078,16.12,64,117,PID
905078,16.12,64,117,PID
907078,16.12,64,117,PID
909078,16.12,64,117,PID
911078,16.12,64,117,PID
913078,16.12,64,117,PID
915078,16.12,64,117,PID
917078,16.12,64,117,PID
919078,16.12,64,117,PID
921078,16.12,64,117,PID
923078,16.12,64,117,PID
925078,16.06,64,124,PID
927078,16.06,64,124,PID
929078,16.06,64,124,PID
931078,16.06,64,124,PID
933078,16.06,64,124,PID
935078,16.06,64,124,PID
937078,16.06,64,124,PID
939078,16.06,64,124,PID
941078,16.06,64,124,PID
943078,16.06,64,124,PID
945078,16.06,64,124,PID
947078,16.06,64,124,PID
949078,16.06,64,124,PID
951078,16.06,64,124,PID
953078,16.06,64,124,PID
955078,16.06,64,124,PID
957078,16.06,64,124,PID
959078,16.06,64,124,PID
961078,16.06,64,124,PID
963078,16.06,64,124,PID
965078,16.06,64,124,PID
967078,16.0,64,130,PID
969078,16.06,64,124,PID
971078,16.0,64,130,PID
973078,16.0,64,130,PID
975078,16.0,64,130,PID
977078,16.0,64,130,PID
979078,16.0,64,130,PID
981078,16.0,64,130,PID
983078,16.0,64,130,PID
985078,16.0,64,130,PID
987078,16.0,64,130,PID
989078,16.0,64,130,PID
991078,16.0,64,130,PID
993078,16.0,64,130,PID
995078,16.0,64,130,PID
997078,16.0,64,130,PID
999078,16.0,64,130,PID
1001078,16.0,64,130,PID
1003078,16.0,64,130,PID
1005078,16.0,64,130,PID
1007078,16.0,64,130,PID
1009078,16.0,64,130,PID
1011078,16.0,64,130,PID
1013078,15.94,64,137,PID
1015078,15.94,64,137,PID
1017078,15.94,64,137,PID
1019078,15.94,64,137,PID
1021078,15.94,64,137,PID
1023078,15.94,64,137,PID
1025078,15.94,64,137,PID
1027078,15.94,64,137,PID
1029078,15.94,64,137,PID
1031078,15.94,64,137,PID
1033078,15.94,64,137,PID
1035078,15.94,64,137,PID
1037078,15.94,64,137,PID
1039078,15.94,64,137,PID
1041078,15.94,64,137,PID
1043078,15.94,64,137,PID
1045078,15.94,64,137,PID
1047078,15.94,64,137,PID
1049078,15.94,64,137,PID
1051078,15.94,64,137,PID
1053078,15.94,64,137,PID
1055078,15.94,64,137,PID
1057078,15.94,64,137,PID
1059078,15.94,64,137,PID
1061078,15.94,64,137,PID
1063078,15.94,64,137,PID
1065078,15.94,64,137,PID
1067078,15.88,64,143,PID
1069078,15.94,64,137,PID
1071078,15.94,64,137,PID
1073078,15.88,64,143,PID
1075078,15.88,64,143,PID
1077078,15.88,64,143,PID
1079078,15.88,64,143,PID
1081078,15.88,64,143,PID
1083078,15.88,64,143,PID
1085078,15.88,64,143,PID
1087078,15.88,64,143,PID
1089078,15.88,64,143,PID
1091078,15.88,64,143,PID
1093078,15.88,64,143,PID
1095078,15.88,64,143,PID
1097078,15.88,64,143,PID
1099078,15.88,64,143,PID
1101078,15.88,64,143,PID
1103078,15.88,64,143,PID
1105078,15.88,64,143,PID
1107078,15.88,64,143,PID
1109078,15.88,64,143,PID
1111078,15.88,64,143,PID
1113078,15.88,64,143,PID
1115078,15.88,64,143,PID
1117078,15.88,64,143,PID
1119078,15.88,64,143,PID
1121078,15.88,64,144,PID
1123078,15.88,64,144,PID
1125078,15.88,64,144,PID
1127078,15.88,64,144,PID
1129078,15.81,64,150,PID
1131078,15.81,64,150,PID
1133078,15.88,64,144,PID
1135078,15.88,64,144,PID
1137078,15.81,64,150,PID
1139078,15.88,64,144,PID
1141078,15.81,64,150,PID
1143078,15.81,64,150,PID
1145078,15.81,64,150,PID
1147078,15.81,64,150,PID
1149078,15.81,64,150,PID
1151078,15.81,64,150,PID
1153078,15.81,64,150,PID
1155078,15.81,64,150,PID
1157078,15.81,64,150,PID
1159078,15.81,64,150,PID
1161078,15.81,64,150,PID
1163078,15.81,64,150,PID
1165078,15.81,64,150,PID
1167078,15.81,64,150,PID
1169078,15.81,64,150,PID
1171078,15.81,64,150,PID
1173078,15.81,64,150,PID
1175078,15.81,64,150,PID
1177078,15.81,64,151,PID
1179078,15.81,64,151,PID
1181078,15.81,64,151,PID
1183078,15.81,64,151,PID
1185078,15.81,64,151,PID
1187078,15.81,64,151,PID
1189078,15.81,64,151,PID
1191078,15.81,64,151,PID
1193078,15.81,64,151,PID
1195078,15.81,64,151,PID
1197078,15.75,64,157,PID
1199078,15.81,64,151,PID
1201078,15.75,64,157,PID
1203078,15.81,64,151,PID
1205078,15.81,64,151,PID
1207078,15.81,64,151,PID
1209078,15.81,64,151,PID
1211078,15.75,64,157,PID
1213078,15.75,64,157,PID
1215078,15.75,64,157,PID
1217078,15.75,64,157,PID
1219078,15.75,64,157,PID
1221078,15.75,64,157,PID
1223078,15.75,64,157,PID
1225078,15.75,64,158,PID
1227078,15.75,64,158,PID
1229078,15.75,64,158,PID
1231078,15.75,64,158,PID
1233078,15.75,64,158,PID
1235078,15.75,64,158,PID
1237078,15.75,64,158,PID
1239078,15.75,64,158,PID
1241078,15.75,64,158,PID
1243078,15.75,64,158,PID
1245078,15.75,64,158,PID
1247078,15.75,64,158,PID
1249078,15.75,64,158,PID
1251078,15.75,64,158,PID
1253078,15.75,64,158,PID
1255078,15.75,64,158,PID
1257078,15.75,64,158,PID
1259078,15.75,64,158,PID
1261078,15.75,64,158,PID
1263078,15.75,64,158,PID
1265078,15.75,64,158,PID
1267078,15.75,64,158,PID
1269078,15.75,64,158,PID
1271078,15.75,64,158,PID
1273078,15.75,64,158,PID
1275078,15.69,64,165,PID
1277078,15.75,64,158,PID
1279078,15.75,64,158,PID
1281078,15.75,64,158,PID
1283078,15.69,64,165,PID
1285078,15.75,64,158,PID
1287078,15.69,64,165,PID
1289078,15.69,64,165,PID
1291078,15.69,64,165,PID
1293078,15.69,64,165,PID
1295078,15.69,64,165,PID
1297078,15.69,64,165,PID
1299078,15.69,64,165,PID
1301078,15.69,64,165,PID
1303078,15.69,64,165,PID
1305078,15.69,64,165,PID
1307078,15.69,64,165,PID
1309078,15.69,64,165,PID
1311078,15.69,64,165,PID
1313078,15.69,64,165,PID
1315078,15.69,64,165,PID
1317078,15.69,64,165,PID
1319078,15.69,64,165,PID
1321078,15.69,64,165,PID
1323078,15.69,64,165,PID
1325078,15.69,64,165,PID
1327078,15.69,64,165,PID
1329078,15.69,64,166,PID
1331078,15.69,64,166,PID
1333078,15.69,64,166,PID
1335078,15.69,64,166,PID
1337078,15.69,64,166,PID
1339078,15.69,64,166,PID
1341078,15.69,64,166,PID
1343078,15.69,64,166,PID
1345078,15.69,64,166,PID
1347078,15.69,64,166,PID
1349078,15.69,64,166,PID
1351078,15.69,64,166,PID
1353078,15.69,64,166,PID
1355078,15.69,64,166,PID
1357078,15.69,64,166,PID
1359078,15.69,64,166,PID
1361078,15.69,64,166,PID
1363078,15.69,64,166,PID
1365078,15.69,64,166,PID
1367078,15.69,64,166,PID
1369078,15.69,64,166,PID
1371078,15.69,64,166,PID
1373078,15.69,64,166,PID
1375078,15.69,64,166,PID
1377078,15.69,64,166,PID
1379078,15.69,64,166,PID
1381078,15.63,64,173,PID
1383078,15.63,64,173,PID
1385078,15.69,64,166,PID
1387078,15.69,64,166,PID
1389078,15.63,64,173,PID
1391078,15.69,64,167,PID
1393078,15.69,64,167,PID
1395078,15.69,64,167,PID
1397078,15.63,64,173,PID
1399078,15.69,64,167,PID
1401078,15.63,64,173,PID
1403078,15.69,64,167,PID
1405078,15.63,64,173,PID
1407078,15.69,64,167,PID
1409078,15.63,64,173,PID
1411078,15.69,64,167,PID
1413078,15.63,64,173,PID
1415078,15.63,64,173,PID
1417078,15.63,64,173,PID
1419078,15.63,64,174,PID
1421078,15.63,64,174,PID
1423078,15.63,64,174,PID
1425078,15.63,64,174,PID
1427078,15.63,64,174,PID
1429078,15.63,64,174,PID
1431078,15.63,64,174,PID
1433078,15.63,64,174,PID
1435078,15.63,64,174,PID
1437078,15.63,64,174,PID
1439078,15.63,64,174,PID
1441078,15.63,64,174,PID
1443078,15.63,64,174,PID
1445078,15.63,64,174,PID
1447078,15.63,64,174,PID
1449078,15.63,64,174,PID
1451078,15.63,64,174,PID
1453078,15.63,64,174,PID
1455078,15.63,64,174,PID
1457078,15.63,64,174,PID
1459078,15.63,64,174,PID
1461078,15.63,64,174,PID
1463078,15.63,64,174,PID
1465078,15.63,64,174,PID
1467078,15.63,64,174,PID
1469078,15.63,64,174,PID
1471078,15.63,64,175,PID
1473078,15.63,64,175,PID
1475078,15.63,64,175,PID
1477078,15.63,64,175,PID
1479078,15.63,64,175,PID
1481078,15.63,64,175,PID
1483078,15.63,64,175,PID
1485078,15.63,64,175,PID
1487078,15.63,64,175,PID
1489078,15.63,64,175,PID
1491078,15.63,64,175,PID
1493078,15.63,64,175,PID
1495078,15.63,64,175,PID
1497078,15.63,64,175,PID
1499078,15.63,64,175,PID
1501078,15.63,64,175,PID
1503078,15.63,64,175,PID
1505078,15.63,64,175,PID
1507078,15.63,64,175,PID
1509078,15.63,64,175,PID
1511078,15.56,64,180,PID
1513078,15.63,64,175,PID
1515078,15.63,64,175,PID
1517078,15.63,64,175,PID
1519078,15.63,64,175,PID
1521078,15.63,64,175,PID
1523078,15.56,64,180,PID
1525078,15.63,64,175,PID
1527078,15.63,64,176,PID
1529078,15.56,64,180,PID
1531078,15.63,64,176,PID
1533078,15.63,64,176,PID
1535078,15.63,64,176,PID
1537078,15.56,64,180,PID
1539078,15.56,64,180,PID
1541078,15.63,64,176,PID
1543078,15.63,64,176,PID
1545078,15.63,64,176,PID
1547078,15.63,64,176,PID
1549078,15.56,64,180,PID
1553078,15.63,64,176,PID
1555078,15.56,64,180,PID
1557078,15.56,64,180,PID
1559078,15.56,64,180,PID
1561078,15.56,64,180,PID
1563078,15.56,64,180,PID
1565078,15.56,64,180,PID
1567078,15.56,64,180,PID
1569078,15.56,64,180,PID
1571078,15.56,64,180,PID
1573078,15.56,64,180,PID
1575078,15.56,64,180,PID
1577078,15.56,64,180,PID
1579078,15.56,64,180,PID
1581078,15.56,64,180,PID
1583078,15.56,64,180,PID
1585078,15.56,64,180,PID
1587078,15.56,64,180,PID
1589078,15.56,64,180,PID
1591078,15.56,64,180,PID
1593078,15.56,64,180,PID
1595078,15.56,64,180,PID
1597078,15.56,64,180,PID
1599078,15.56,64,180,PID
1601078,15.56,64,180,PID
1603078,15.56,64,180,PID
1605078,15.56,64,180,PID
1607078,15.56,64,180,PID
1609078,15.56,64,180,PID
1611078,15.56,64,180,PID
1613078,15.56,64,180,PID
1615078,15.56,64,180,PID
1617078,15.56,64,180,PID
1619078,15.56,64,180,PID
1621078,15.56,64,180,PID
1623078,15.56,64,180,PID
1625078,15.56,64,180,PID
1627078,15.56,64,180,PID
1629078,15.56,64,180,PID
1631078,15.56,64,180,PID
1633078,15.56,64,180,PID
1635078,15.56,64,180,PID
1637078,15.56,64,180,PID
1639078,15.56,64,180,PID
1641078,15.56,64,180,PID
1643078,15.56,64,180,PID
1645078,15.56,64,180,PID
1647078,15.56,64,180,PID
1649078,15.56,64,180,PID
1651078,15.56,64,180,PID
1653078,15.56,64,180,PID
1655078,15.56,64,180,PID
1657078,15.56,64,180,PID
1659078,15.56,64,180,PID
1661078,15.56,64,180,PID
1663078,15.56,64,180,PID
1665078,15.56,64,180,PID
1667078,15.56,64,180,PID
1669078,15.56,64,180,PID
1671078,15.56,64,180,PID
1673078,15.56,64,180,PID
1675078,15.56,64,180,PID
1677078,15.56,64,180,PID
1679078,15.56,64,180,PID
1681078,15.56,64,180,PID
1683078,15.56,64,180,PID
1685078,15.56,64,180,PID
1687078,15.56,64,180,PID
1691078,15.56,64,180,PID
1693078,15.56,64,180,PID
1695078,15.56,64,180,PID
1697078,15.56,64,180,PID
1699078,15.56,64,180,PID
1701078,15.56,64,180,PID
1703078,15.56,64,180,PID
1705078,15.56,64,180,PID
1707078,15.56,64,180,PID
1709078,15.56,64,180,PID
1711078,15.56,64,180,PID
1713078,15.56,64,180,PID
1715078,15.56,64,180,PID
1717078,15.56,64,180,PID
1719078,15.56,64,180,PID
1721078,15.56,64,180,PID
1723078,15.56,64,180,PID
1725078,15.56,64,180,PID
1727078,15.56,64,180,PID
1729078,15.56,64,180,PID
1731078,15.56,64,180,PID
1733078,15.56,64,180,PID
1735078,15.56,64,180,PID
1737078,15.56,64,180,PID
1739078,15.56,64,180,PID
1741078,15.5,64,180,PID
1743078,15.56,64,180,PID
1745078,15.56,64,180,PID
1747078,15.56,64,180,PID
1751078,15.56,64,180,PID
1753078,15.56,64,180,PID
1755078,15.56,64,180,PID
1757078,15.56,64,180,PID
1759078,15.5,64,180,PID
1761078,15.5,64,180,PID
1763078,15.56,64,180,PID
1765078,15.56,64,180,PID
1767078,15.5,64,180,PID
1769078,15.5,64,180,PID
1771078,15.56,64,180,PID
1773078,15.56,64,180,PID
1775078,15.56,64,180,PID
1777078,15.5,64,180,PID
1779078,15.5,64,180,PID
1781078,15.5,64,180,PID
1783078,15.5,64,180,PID
1785078,15.56,64,180,PID
1787078,15.5,64,180,PID
1789078,15.56,64,180,PID
1791078,15.56,64,180,PID
1793078,15.5,64,180,PID
1795078,15.5,64,180,PID
1797078,15.56,64,180,PID
1799078,15.5,64,180,PID
1801078,15.5,64,180,PID
1803078,15.5,64,180,PID
1805078,15.5,64,180,PID
1807078,15.5,64,180,PID
1809078,15.5,64,180,PID
1811078,15.5,64,180,PID
1813078,15.5,64,180,PID
1815078,15.5,64,180,PID
1817078,15.5,64,180,PID
1819078,15.5,64,180,PID
1821078,15.5,64,180,PID
1823078,15.5,64,180,PID
1825078,15.5,64,180,PID
1827078,15.5,64,180,PID
1829078,15.5,64,180,PID
1831078,15.5,64,180,PID
1833078,15.5,64,180,PID
1835078,15.5,64,180,PID
1837078,15.5,64,180,PID
1839078,15.5,64,180,PID
1841078,15.5,64,180,PID
1843078,15.5,64,180,PID
1845078,15.5,64,180,PID
1847078,15.5,64,180,PID
1849078,15.5,64,180,PID
1851078,15.5,64,180,PID
1853078,15.5,64,180,PID
1855078,15.5,64,180,PID
1857078,15.5,64,180,PID
1859078,15.5,64,180,PID
1861078,15.5,64,180,PID
1863078,15.5,64,180,PID
1865078,15.5,64,180,PID
1867078,15.5,64,180,PID
1869078,15.5,64,180,PID
1871078,15.5,64,180,PID
1873078,15.5,64,180,PID
1875078,15.5,64,180,PID
1877078,15.5,64,180,PID
1879078,15.5,64,180,PID
1881078,15.5,64,180,PID
1883078,15.5,64,180,PID
1885078,15.5,64,180,PID
1887078,15.5,64,180,PID
1889078,15.5,64,180,PID
1891078,15.5,64,180,PID
1893078,15.5,64,180,PID
1895078,15.5,64,180,PID
1897078,15.5,64,180,PID
1899078,15.5,64,180,PID
1901078,15.5,64,180,PID
1903078,15.5,64,180,PID
1905078,15.5,64,180,PID
1907078,15.5,64,180,PID
1909078,15.5,64,180,PID
1911078,15.5,64,180,PID
1913078,15.5,64,180,PID
1915078,15.5,64,180,PID
1917078,15.5,64,180,PID
1919078,15.5,64,180,PID
1921078,15.5,64,180,PID
1923078,15.5,64,180,PID
1925078,15.5,64,180,PID
1927078,15.5,64,180,PID
1929078,15.5,64,180,PID
1931078,15.5,64,180,PID
1933078,15.5,64,180,PID
1935078,15.5,64,180,PID
1937078,15.5,64,180,PID
1939078,15.5,64,180,PID
1941078,15.5,64,180,PID
1943078,15.5,64,180,PID
1945078,15.5,64,180,PID
1947078,15.5,64,180,PID
1949078,15.5,64,180,PID
1951078,15.5,64,180,PID
1953078,15.5,64,180,PID
1955078,15.5,64,180,PID
