time_ms,temp_C,tec_pwm,pump_pwm,mode
239578,20.19,64,75,PID
241578,20.12,64,75,PID
243578,20.12,64,75,PID
245578,20.12,64,75,PID
247578,20.12,64,75,PID
249578,20.12,64,75,PID
251578,20.12,64,75,PID
253578,20.12,64,75,PID
255578,20.06,64,78,PID
257578,20.06,64,78,PID
259578,20.06,64,78,PID
261578,20.06,64,78,PID
263578,20.06,64,78,PID
265578,20.06,64,78,PID
269578,20.06,64,77,PID
271578,20.06,64,77,PID
273578,20.0,64,84,PID
275578,20.0,64,84,PID
277578,20.0,64,83,PID
279578,20.0,64,83,PID
281578,20.0,64,83,PID
283578,19.94,64,90,PID
285578,19.94,64,90,PID
287578,19.94,64,89,PID
289578,19.94,64,89,PID
291578,19.94,64,89,PID
293578,19.94,64,89,PID
295578,19.87,64,96,PID
297578,19.87,64,95,PID
299578,19.87,64,95,PID
301578,19.87,64,95,PID
303578,19.87,64,95,PID
305578,19.87,64,95,PID
307578,19.87,64,95,PID
309578,19.87,64,95,PID
311578,19.81,64,101,PID
313578,19.81,64,101,PID
315578,19.81,64,101,PID
317578,19.81,64,101,PID
319578,19.81,64,101,PID
321578,19.81,64,101,PID
323578,19.81,64,101,PID
325578,19.81,64,101,PID
327578,19.75,64,107,PID
329578,19.75,64,107,PID
331578,19.75,64,107,PID
333578,19.75,64,107,PID
335578,19.75,64,107,PID
337578,19.75,64,107,PID
339578,19.69,64,113,PID
341578,19.75,64,107,PID
343578,19.69,64,113,PID
345578,19.69,64,113,PID
347578,19.69,64,113,PID
349578,19.69,64,113,PID
351578,19.69,64,113,PID
353578,19.69,64,113,PID
355578,19.62,64,119,PID
357578,19.62,64,119,PID
359578,19.62,64,119,PID
361578,19.62,64,119,PID
363578,19.62,64,119,PID
365578,19.62,64,119,PID
367578,19.62,64,119,PID
369578,19.62,64,119,PID
371578,19.62,64,119,PID
373578,19.56,64,125,PID
375578,19.56,64,125,PID
377578,19.56,64,125,PID
379578,19.56,64,125,PID
381578,19.56,64,125,PID
383578,19.56,64,125,PID
385578,19.56,64,125,PID
387578,19.5,64,131,PID
389578,19.56,64,125,PID
391578,19.5,64,131,PID
393578,19.5,64,131,PID
395578,19.5,64,131,PID
397578,19.5,64,131,PID
399578,19.5,64,131,PID
401578,19.5,64,131,PID
403578,19.5,64,131,PID
405578,19.5,64,131,PID
407578,19.44,64,137,PID
409578,19.44,64,137,PID
411578,19.44,64,137,PID
413578,19.44,64,137,PID
415578,19.44,64,137,PID
417578,19.44,64,137,PID
419578,19.44,64,137,PID
421578,19.37,64,143,PID
423578,19.37,64,143,PID
425578,19.37,64,143,PID
427578,19.37,64,143,PID
429578,19.37,64,143,PID
431578,19.37,64,143,PID
433578,19.37,64,143,PID
435578,19.37,64,143,PID
437578,19.37,64,143,PID
439578,19.37,64,143,PID
441578,19.31,64,149,PID
443578,19.31,64,149,PID
445578,19.31,64,149,PID
447578,19.31,64,149,PID
449578,19.31,64,149,PID
451578,19.31,64,149,PID
453578,19.31,64,149,PID
455578,19.31,64,149,PID
457578,19.31,64,149,PID
459578,19.25,64,156,PID
461578,19.25,64,156,PID
463578,19.25,64,156,PID
465578,19.25,64,156,PID
467578,19.25,64,156,PID
469578,19.25,64,155,PID
471578,19.25,64,155,PID
473578,19.25,64,155,PID
475578,19.19,64,162,PID
477578,19.25,64,155,PID
479578,19.19,64,162,PID
481578,19.19,64,162,PID
483578,19.19,64,162,PID
485578,19.19,64,162,PID
487578,19.19,64,162,PID
489578,19.19,64,162,PID
491578,19.19,64,162,PID
493578,19.19,64,162,PID
495578,19.12,64,168,PID
497578,19.12,64,168,PID
499578,19.12,64,168,PID
501578,19.12,64,168,PID
503578,19.12,64,168,PID
505578,19.12,64,168,PID
507578,19.12,64,168,PID
509578,19.12,64,168,PID
511578,19.12,64,168,PID
513578,19.06,64,175,PID
515578,19.12,64,168,PID
517578,19.12,64,168,PID
519578,19.06,64,175,PID
521578,19.06,64,175,PID
523578,19.06,64,175,PID
525578,19.06,64,175,PID
527578,19.06,64,175,PID
529578,19.06,64,175,PID
531578,19.06,64,174,PID
533578,19.06,64,174,PID
535578,19.06,64,174,PID
537578,19.06,64,174,PID
539578,19.0,64,180,PID
541578,19.0,64,180,PID
543578,19.0,64,180,PID
545578,19.0,64,180,PID
547578,19.0,64,180,PID
549578,19.0,64,180,PID
551578,19.0,64,180,PID
553578,19.0,64,180,PID
555578,19.0,64,180,PID
557578,18.94,64,180,PID
559578,18.94,64,180,PID
561578,18.94,64,180,PID
563578,18.94,64,180,PID
565578,18.94,64,180,PID
567578,18.94,64,180,PID
569578,18.94,64,180,PID
571578,18.94,64,180,PID
573578,18.94,64,180,PID
575578,18.94,64,180,PID
577578,18.94,64,180,PID
579578,18.87,64,180,PID
581578,18.87,64,180,PID
583578,18.87,64,180,PID
585578,18.87,64,180,PID
587578,18.87,64,180,PID
589578,18.87,64,180,PID
591578,18.87,64,180,PID
593578,18.87,64,180,PID
595578,18.87,64,180,PID
597578,18.87,64,180,PID
599578,18.87,64,180,PID
601578,18.87,64,180,PID
603578,18.87,64,180,PID
605578,18.87,64,180,PID
607578,18.81,64,180,PID
609578,18.81,64,180,PID
611578,18.81,64,180,PID
613578,18.81,64,180,PID
615578,18.81,64,180,PID
617578,18.81,64,180,PID
619578,18.81,64,180,PID
621578,18.81,64,180,PID
623578,18.81,64,180,PID
625578,18.81,64,180,PID
627578,18.81,64,180,PID
629578,18.81,64,180,PID
631578,18.75,64,180,PID
633578,18.75,64,180,PID
635578,18.75,64,180,PID
637578,18.75,64,180,PID
639578,18.75,64,180,PID
641578,18.75,64,180,PID
643578,18.75,64,180,PID
645578,18.75,64,180,PID
647578,18.75,64,180,PID
649578,18.75,64,180,PID
651578,18.69,64,180,PID
653578,18.69,64,180,PID
655578,18.69,64,180,PID
657578,18.69,64,180,PID
659578,18.69,64,180,PID
661578,18.69,64,180,PID
663578,18.69,64,180,PID
665578,18.69,64,180,PID
667578,18.69,64,180,PID
669578,18.69,64,180,PID
671578,18.69,64,180,PID
673578,18.69,64,180,PID
675578,18.69,64,180,PID
677578,18.69,64,180,PID
679578,18.62,64,180,PID
681578,18.62,64,180,PID
683578,18.62,64,180,PID
685578,18.62,64,180,PID
687578,18.62,64,180,PID
689578,18.62,64,180,PID
691578,18.62,64,180,PID
693578,18.62,64,180,PID
695578,18.62,64,180,PID
697578,18.62,64,180,PID
699578,18.62,64,180,PID
701578,18.56,64,180,PID
703578,18.62,64,180,PID
705578,18.56,64,180,PID
707578,18.56,64,180,PID
709578,18.56,64,180,PID
711578,18.56,64,180,PID
713578,18.56,64,180,PID
715578,18.56,64,180,PID
717578,18.56,64,180,PID
719578,18.56,64,180,PID
721578,18.56,64,180,PID
723578,18.56,64,180,PID
725578,18.56,64,180,PID
727578,18.56,64,180,PID
729578,18.56,64,180,PID
731578,18.5,64,180,PID
733578,18.5,64,180,PID
735578,18.5,64,180,PID
737578,18.5,64,180,PID
739578,18.5,64,180,PID
741578,18.5,64,180,PID
743578,18.5,64,180,PID
745578,18.5,64,180,PID
747578,18.5,64,180,PID
749578,18.5,64,180,PID
751578,18.5,64,180,PID
753578,18.5,64,180,PID
755578,18.5,64,180,PID
757578,18.44,64,180,PID
759578,18.44,64,180,PID
761578,18.5,64,180,PID
763578,18.44,64,180,PID
765578,18.44,64,180,PID
767578,18.44,64,180,PID
769578,18.44,64,180,PID
771578,18.44,64,180,PID
773578,18.44,64,180,PID
775578,18.44,64,180,PID
777578,18.44,64,180,PID
779578,18.44,64,180,PID
781578,18.44,64,180,PID
783578,18.37,64,180,PID
785578,18.37,64,180,PID
787578,18.37,64,180,PID
789578,18.37,64,180,PID
791578,18.37,64,180,PID
793578,18.37,64,180,PID
795578,18.37,64,180,PID
797578,18.37,64,180,PID
799578,18.37,64,180,PID
801578,18.37,64,180,PID
803578,18.37,64,180,PID
805578,18.37,64,180,PID
807578,18.37,64,180,PID
809578,18.37,64,180,PID
811578,18.31,64,180,PID
813578,18.37,64,180,PID
815578,18.31,64,180,PID
817578,18.31,64,180,PID
819578,18.31,64,180,PID
821578,18.31,64,180,PID
823578,18.31,64,180,PID
825578,18.31,64,180,PID
827578,18.31,64,180,PID
829578,18.31,64,180,PID
831578,18.31,64,180,PID
833578,18.31,64,180,PID
835578,18.31,64,180,PID
837578,18.31,64,180,PID
839578,18.31,64,180,PID
841578,18.25,64,180,PID
843578,18.25,64,180,PID
845578,18.25,64,180,PID
847578,18.25,64,180,PID
849578,18.25,64,180,PID
851578,18.25,64,180,PID
853578,18.25,64,180,PID
855578,18.25,64,180,PID
857578,18.25,64,180,PID
859578,18.25,64,180,PID
861578,18.25,64,180,PID
863578,18.25,64,180,PID
865578,18.19,64,180,PID
867578,18.25,64,180,PID
869578,18.25,64,180,PID
871578,18.19,64,180,PID
873578,18.19,64,180,PID
875578,18.19,64,180,PID
877578,18.19,64,180,PID
879578,18.19,64,180,PID
881578,18.19,64,180,PID
883578,18.19,64,180,PID
885578,18.19,64,180,PID
887578,18.19,64,180,PID
889578,18.19,64,180,PID
891578,18.19,64,180,PID
893578,18.19,64,180,PID
895578,18.12,64,180,PID
897578,18.12,64,180,PID
899578,18.12,64,180,PID
901578,18.12,64,180,PID
903578,18.12,64,180,PID
905578,18.12,64,180,PID
907578,18.12,64,180,PID
909578,18.12,64,180,PID
911578,18.12,64,180,PID
913578,18.12,64,180,PID
915578,18.12,64,180,PID
917578,18.12,64,180,PID
919578,18.12,64,180,PID
921578,18.12,64,180,PID
923578,18.12,64,180,PID
925578,18.12,64,180,PID
927578,18.12,64,180,PID
929578,18.06,64,180,PID
931578,18.06,64,180,PID
933578,18.06,64,180,PID
935578,18.06,64,180,PID
937578,18.06,64,180,PID
939578,18.06,64,180,PID
941578,18.06,64,180,PID
943578,18.06,64,180,PID
945578,18.06,64,180,PID
947578,18.06,64,180,PID
949578,18.06,64,180,PID
951578,18.06,64,180,PID
953578,18.06,64,180,PID
955578,18.0,64,180,PID
957578,18.06,64,180,PID
959578,18.06,64,180,PID
961578,18.0,64,180,PID
963578,18.0,64,180,PID
965578,18.0,64,180,PID
967578,18.0,64,180,PID
969578,18.0,64,180,PID
971578,18.0,64,180,PID
973578,18.0,64,180,PID
975578,18.0,64,180,PID
977578,18.0,64,180,PID
979578,18.0,64,180,PID
981578,18.0,64,180,PID
983578,18.0,64,180,PID
985578,18.0,64,180,PID
987578,18.0,64,180,PID
989578,18.0,64,180,PID
991578,18.0,64,180,PID
993578,17.94,64,180,PID
995578,17.94,64,180,PID
997578,17.94,64,180,PID
999578,17.94,64,180,PID
1001578,17.94,64,180,PID
1003578,17.94,64,180,PID
1005578,17.94,64,180,PID
1007578,17.94,64,180,PID
1009578,17.94,64,180,PID
1011578,17.94,64,180,PID
1013578,17.94,64,180,PID
1015578,17.94,64,180,PID
1017578,17.94,64,180,PID
1019578,17.94,64,180,PID
1021578,17.94,64,180,PID
1023578,17.94,64,180,PID
1025578,17.87,64,180,PID
1027578,17.87,64,180,PID
1029578,17.87,64,180,PID
1031578,17.87,64,180,PID
1033578,17.87,64,180,PID
1035578,17.87,64,180,PID
1037578,17.87,64,180,PID
1039578,17.87,64,180,PID
1041578,17.87,64,180,PID
1043578,17.87,64,180,PID
1045578,17.87,64,180,PID
1047578,17.87,64,180,PID
1049578,17.87,64,180,PID
1051578,17.87,64,180,PID
1053578,17.87,64,180,PID
1055578,17.87,64,180,PID
1057578,17.87,64,180,PID
1059578,17.87,64,180,PID
1061578,17.87,64,180,PID
1063578,17.81,64,180,PID
1065578,17.87,64,180,PID
1067578,17.81,64,180,PID
1069578,17.81,64,180,PID
1071578,17.81,64,180,PID
1073578,17.81,64,180,PID
1075578,17.81,64,180,PID
1077578,17.81,64,180,PID
1079578,17.81,64,180,PID
1081578,17.81,64,180,PID
1083578,17.81,64,180,PID
1085578,17.81,64,180,PID
1087578,17.81,64,180,PID
1089578,17.81,64,180,PID
1091578,17.81,64,180,PID
1093578,17.75,64,180,PID
1095578,17.75,64,180,PID
1097578,17.75,64,180,PID
1099578,17.81,64,180,PID
1101578,17.75,64,180,PID
1103578,17.75,64,180,PID
1105578,17.75,64,180,PID
1107578,17.75,64,180,PID
1109578,17.75,64,180,PID
1111578,17.75,64,180,PID
1113578,17.75,64,180,PID
1115578,17.75,64,180,PID
1117578,17.75,64,180,PID
1119578,17.75,64,180,PID
1121578,17.75,64,180,PID
1123578,17.75,64,180,PID
1125578,17.75,64,180,PID
1127578,17.75,64,180,PID
1129578,17.69,64,180,PID
1131578,17.75,64,180,PID
1133578,17.75,64,180,PID
1135578,17.69,64,180,PID
1137578,17.69,64,180,PID
1139578,17.69,64,180,PID
1141578,17.69,64,180,PID
1143578,17.69,64,180,PID
1145578,17.69,64,180,PID
1147578,17.69,64,180,PID
1149578,17.69,64,180,PID
1151578,17.69,64,180,PID
1153578,17.69,64,180,PID
1155578,17.69,64,180,PID
1157578,17.69,64,180,PID
1159578,17.69,64,180,PID
1161578,17.69,64,180,PID
1163578,17.69,64,180,PID
1165578,17.69,64,180,PID
1167578,17.69,64,180,PID
1169578,17.62,64,180,PID
1171578,17.62,64,180,PID
1173578,17.62,64,180,PID
1175578,17.62,64,180,PID
1177578,17.62,64,180,PID
1179578,17.62,64,180,PID
1181578,17.62,64,180,PID
1183578,17.62,64,180,PID
1185578,17.62,64,180,PID
1187578,17.62,64,180,PID
1189578,17.62,64,180,PID
1191578,17.62,64,180,PID
1193578,17.62,64,180,PID
1195578,17.62,64,180,PID
1197578,17.62,64,180,PID
1199578,17.62,64,180,PID
1203578,17.62,64,180,PID
1205578,17.62,64,180,PID
1207578,17.62,64,180,PID
1209578,17.62,64,180,PID
1211578,17.56,64,180,PID
1213578,17.56,64,180,PID
1215578,17.56,64,180,PID
1217578,17.56,64,180,PID
1219578,17.56,64,180,PID
1221578,17.56,64,180,PID
1223578,17.56,64,180,PID
1225578,17.56,64,180,PID
1227578,17.56,64,180,PID
1229578,17.56,64,180,PID
1231578,17.56,64,180,PID
1233578,17.56,64,180,PID
1235578,17.56,64,180,PID
1237578,17.56,64,180,PID
1239578,17.56,64,180,PID
1241578,17.56,64,180,PID
1243578,17.56,64,180,PID
1245578,17.56,64,180,PID
1247578,17.56,64,180,PID
1249578,17.56,64,180,PID
1251578,17.5,64,180,PID
1253578,17.5,64,180,PID
1255578,17.5,64,180,PID
1257578,17.5,64,180,PID
1259578,17.5,64,180,PID
1261578,17.5,64,180,PID
1263578,17.5,64,180,PID
1265578,17.5,64,180,PID
1267578,17.5,64,180,PID
1269578,17.5,64,180,PID
1271578,17.5,64,180,PID
1273578,17.5,64,180,PID
1275578,17.5,64,180,PID
1277578,17.5,64,180,PID
1279578,17.5,64,180,PID
1281578,17.5,64,180,PID
1283578,17.5,64,180,PID
1285578,17.5,64,180,PID
1287578,17.5,64,180,PID
1289578,17.44,64,180,PID
1291578,17.44,64,180,PID
1293578,17.5,64,180,PID
1295578,17.44,64,180,PID
1297578,17.44,64,180,PID
1299578,17.44,64,180,PID
1301578,17.44,64,180,PID
1303578,17.44,64,180,PID
1305578,17.44,64,180,PID
1307578,17.44,64,180,PID
1309578,17.44,64,180,PID
1311578,17.44,64,180,PID
1313578,17.44,64,180,PID
1315578,17.44,64,180,PID
1317578,17.44,64,180,PID
1319578,17.44,64,180,PID
1321578,17.37,64,180,PID
1323578,17.44,64,180,PID
1325578,17.44,64,180,PID
1327578,17.44,64,180,PID
1329578,17.44,64,180,PID
1331578,17.37,64,180,PID
1333578,17.44,64,180,PID
1335578,17.44,64,180,PID
1337578,17.37,64,180,PID
1339578,17.44,64,180,PID
1341578,17.37,64,180,PID
1343578,17.37,64,180,PID
1345578,17.37,64,180,PID
1347578,17.37,64,180,PID
1349578,17.37,64,180,PID
1351578,17.37,64,180,PID
1353578,17.37,64,180,PID
1355578,17.37,64,180,PID
1357578,17.37,64,180,PID
1359578,17.37,64,180,PID
1361578,17.37,64,180,PID
1363578,17.37,64,180,PID
1365578,17.37,64,180,PID
1367578,17.37,64,180,PID
1369578,17.37,64,180,PID
1371578,17.37,64,180,PID
1373578,17.37,64,180,PID
1375578,17.37,64,180,PID
1377578,17.37,64,180,PID
1379578,17.31,64,180,PID
1381578,17.31,64,180,PID
1383578,17.31,64,180,PID
1385578,17.31,64,180,PID
1387578,17.31,64,180,PID
1389578,17.31,64,180,PID
1391578,17.31,64,180,PID
1393578,17.31,64,180,PID
1395578,17.31,64,180,PID
1397578,17.31,64,180,PID
1399578,17.31,64,180,PID
1401578,17.31,64,180,PID
1403578,17.31,64,180,PID
1405578,17.31,64,180,PID
1407578,17.31,64,180,PID
1409578,17.31,64,180,PID
1411578,17.31,64,180,PID
1413578,17.31,64,180,PID
1415578,17.31,64,180,PID
1417578,17.31,64,180,PID
1419578,17.31,64,180,PID
1421578,17.25,64,180,PID
1423578,17.31,64,180,PID
1425578,17.25,64,180,PID
1427578,17.25,64,180,PID
1429578,17.31,64,180,PID
1431578,17.25,64,180,PID
1433578,17.25,64,180,PID
1435578,17.25,64,180,PID
1437578,17.25,64,180,PID
1439578,17.25,64,180,PID
1441578,17.25,64,180,PID
1443578,17.25,64,180,PID
1445578,17.25,64,180,PID
1447578,17.25,64,180,PID
1449578,17.25,64,180,PID
1451578,17.25,64,180,PID
1453578,17.25,64,180,PID
1455578,17.25,64,180,PID
1457578,17.25,64,180,PID
1459578,17.25,64,180,PID
1461578,17.25,64,180,PID
1463578,17.25,64,180,PID
1465578,17.25,64,180,PID
1467578,17.25,64,180,PID
1469578,17.25,64,180,PID
1471578,17.25,64,180,PID
1473578,17.25,64,180,PID
1475578,17.25,64,180,PID
1477578,17.25,64,180,PID
1479578,17.25,64,180,PID
1481578,17.25,64,180,PID
1483578,17.19,64,180,PID
1485578,17.19,64,180,PID
1487578,17.19,64,180,PID
1489578,17.19,64,180,PID
1491578,17.19,64,180,PID
1493578,17.19,64,180,PID
1495578,17.19,64,180,PID
1497578,17.19,64,180,PID
1499578,17.19,64,180,PID
1501578,17.19,64,180,PID
1503578,17.19,64,180,PID
1505578,17.19,64,180,PID
1507578,17.19,64,180,PID
1509578,17.19,64,180,PID
1511578,17.19,64,180,PID
1513578,17.19,64,180,PID
1515578,17.19,64,180,PID
1517578,17.19,64,180,PID
1519578,17.19,64,180,PID
1521578,17.19,64,180,PID
1523578,17.19,64,180,PID
1525578,17.12,64,180,PID
1527578,17.19,64,180,PID
1529578,17.12,64,180,PID
1531578,17.19,64,180,PID
1533578,17.12,64,180,PID
1535578,17.12,64,180,PID
1537578,17.12,64,180,PID
1539578,17.12,64,180,PID
1541578,17.12,64,180,PID
1543578,17.12,64,180,PID
1545578,17.12,64,180,PID
1547578,17.12,64,180,PID
1549578,17.12,64,180,PID
1551578,17.12,64,180,PID
1553578,17.12,64,180,PID
1555578,17.12,64,180,PID
1557578,17.12,64,180,PID
1559578,17.12,64,180,PID
1561578,17.12,64,180,PID
1563578,17.12,64,180,PID
1565578,17.12,64,180,PID
1567578,17.12,64,180,PID
1569578,17.12,64,180,PID
1571578,17.12,64,180,PID
1573578,17.12,64,180,PID
1575578,17.12,64,180,PID
1577578,17.12,64,180,PID
1579578,17.12,64,180,PID
1581578,17.12,64,180,PID
1583578,17.12,64,180,PID
1585578,17.12,64,180,PID
1587578,17.06,64,180,PID
1589578,17.06,64,180,PID
1591578,17.12,64,180,PID
1593578,17.06,64,180,PID
1595578,17.06,64,180,PID
1597578,17.06,64,180,PID
1599578,17.06,64,180,PID
1601578,17.06,64,180,PID
1603578,17.06,64,180,PID
1605578,17.06,64,180,PID
1607578,17.06,64,180,PID
1609578,17.06,64,180,PID
1611578,17.06,64,180,PID
1613578,17.06,64,180,PID
1615578,17.06,64,180,PID
1617578,17.06,64,180,PID
1619578,17.06,64,180,PID
1621578,17.06,64,180,PID
1623578,17.06,64,180,PID
1625578,17.06,64,180,PID
1627578,17.06,64,180,PID
1629578,17.06,64,180,PID
1631578,17.06,64,180,PID
1633578,17.06,64,180,PID
1635578,17.06,64,180,PID
1637578,17.06,64,180,PID
1639578,17.06,64,180,PID
1641578,17.06,64,180,PID
1643578,17.06,64,180,PID
1645578,17.06,64,180,PID
1647578,17.0,64,180,PID
1649578,17.0,64,180,PID
1651578,17.0,64,180,PID
1653578,17.0,64,180,PID
1655578,17.0,64,180,PID
1657578,17.0,64,180,PID
1659578,17.0,64,180,PID
1661578,17.0,64,180,PID
1663578,17.0,64,180,PID
1665578,17.0,64,180,PID
1667578,17.0,64,180,PID
1669578,17.0,64,180,PID
1671578,17.0,64,180,PID
1673578,17.0,64,180,PID
1675578,17.0,64,180,PID
1679578,17.0,64,180,PID
1681578,17.0,64,180,PID
1683578,17.0,64,180,PID
1685578,17.0,64,180,PID
1687578,17.0,64,180,PID
1689578,17.0,64,180,PID
1691578,17.0,64,180,PID
1693578,17.0,64,180,PID
1695578,17.0,64,180,PID
1699578,17.0,64,180,PID
1701578,17.0,64,180,PID
1703578,17.0,64,180,PID
1705578,17.0,64,180,PID
1707578,16.94,64,180,PID
1709578,16.94,64,180,PID
1711578,16.94,64,180,PID
1713578,16.94,64,180,PID
1715578,16.94,64,180,PID
1717578,16.94,64,180,PID
1719578,16.94,64,180,PID
1721578,16.94,64,180,PID
1723578,16.94,64,180,PID
1725578,16.94,64,180,PID
1727578,16.94,64,180,PID
1729578,16.94,64,180,PID
1731578,16.94,64,180,PID
1733578,16.94,64,180,PID
1735578,16.94,64,180,PID
1737578,16.94,64,180,PID
1739578,16.94,64,180,PID
1741578,16.94,64,180,PID
1743578,16.94,64,180,PID
1745578,16.94,64,180,PID
1747578,16.94,64,180,PID
1749578,16.94,64,180,PID
1751578,16.94,64,180,PID
1753578,16.94,64,180,PID
1755578,16.94,64,180,PID
1757578,16.94,64,180,PID
1759578,16.94,64,180,PID
1761578,16.94,64,180,PID
1763578,16.87,64,180,PID
1765578,16.94,64,180,PID
1767578,16.87,64,180,PID
1769578,16.87,64,180,PID
1771578,16.87,64,180,PID
1773578,16.87,64,180,PID
1775578,16.87,64,180,PID
1777578,16.87,64,180,PID
1779578,16.87,64,180,PID
1781578,16.87,64,180,PID
1783578,16.87,64,180,PID
1785578,16.87,64,180,PID
1787578,16.87,64,180,PID
1789578,16.87,64,180,PID
1791578,16.87,64,180,PID
1793578,16.87,64,180,PID
1795578,16.87,64,180,PID
1797578,16.87,64,180,PID
1799578,16.87,64,180,PID
1801578,16.87,64,180,PID
1803578,16.87,64,180,PID
1805578,16.87,64,180,PID
1807578,16.87,64,180,PID
1809578,16.87,64,180,PID
1811578,16.87,64,180,PID
1813578,16.87,64,180,PID
1815578,16.87,64,180,PID
1817578,16.87,64,180,PID
1819578,16.87,64,180,PID
1821578,16.87,64,180,PID
1823578,16.87,64,180,PID
1825578,16.87,64,180,PID
1827578,16.87,64,180,PID
1829578,16.87,64,180,PID
1831578,16.87,64,180,PID
1833578,16.87,64,180,PID
1835578,16.81,64,180,PID
1837578,16.87,64,180,PID
1839578,16.81,64,180,PID
1841578,16.87,64,180,PID
1843578,16.87,64,180,PID
1845578,16.81,64,180,PID
1847578,16.81,64,180,PID
1849578,16.81,64,180,PID
1851578,16.81,64,180,PID
1853578,16.81,64,180,PID
1855578,16.81,64,180,PID
1857578,16.81,64,180,PID
1859578,16.81,64,180,PID
1861578,16.81,64,180,PID
1863578,16.81,64,180,PID
1865578,16.81,64,180,PID
1867578,16.81,64,180,PID
1869578,16.81,64,180,PID
1871578,16.81,64,180,PID
1873578,16.81,64,180,PID
1875578,16.81,64,180,PID
1877578,16.81,64,180,PID
1879578,16.81,64,180,PID
1881578,16.81,64,180,PID
1883578,16.81,64,180,PID
1885578,16.81,64,180,PID
1887578,16.81,64,180,PID
1889578,16.81,64,180,PID
1891578,16.81,64,180,PID
1893578,16.81,64,180,PID
1895578,16.81,64,180,PID
1897578,16.81,64,180,PID
1899578,16.81,64,180,PID
1901578,16.81,64,180,PID
1903578,16.81,64,180,PID
1905578,16.81,64,180,PID
1907578,16.81,64,180,PID
1909578,16.81,64,180,PID
1911578,16.81,64,180,PID
1913578,16.75,64,180,PID
1915578,16.75,64,180,PID
1917578,16.75,64,180,PID
1919578,16.75,64,180,PID
1921578,16.75,64,180,PID
1923578,16.75,64,180,PID
1925578,16.75,64,180,PID
1927578,16.75,64,180,PID
1929578,16.75,64,180,PID
1931578,16.75,64,180,PID
1933578,16.75,64,180,PID
1935578,16.75,64,180,PID
1937578,16.75,64,180,PID
1939578,16.75,64,180,PID
1941578,16.75,64,180,PID
1943578,16.75,64,180,PID
1945578,16.75,64,180,PID
