time_ms,temp_C,peltier_pwm,pump_pwm
3188297,19.75,153,128
3190964,19.75,153,128
3193631,19.75,153,128
3196298,19.75,153,128
3198965,19.75,153,128
3201632,19.75,153,128
3204299,19.75,153,128
3206966,19.75,153,128
3209633,19.75,153,128
3212300,19.75,153,128
3214967,19.75,153,128
3217634,19.75,153,128
3220301,19.75,153,128
3222968,19.75,153,128
3225635,19.75,153,128
3228302,19.75,153,128
3230969,19.75,153,128
3233636,19.75,153,128
3236303,19.75,153,128
3238970,19.75,153,128
3241637,19.75,153,128
3244304,19.75,153,128
3246971,19.75,153,128
3249638,19.75,153,128
3252305,19.75,153,128
3254972,19.75,153,128
3257639,19.75,153,128
3260306,19.75,153,128
3262973,19.75,153,128
3265640,19.75,153,128
3268307,19.69,153,128
3270974,19.75,153,128
3273641,19.69,153,128
3276308,19.75,153,128
3278975,19.75,153,128
3281642,19.69,153,128
3284309,19.69,153,128
3286976,19.69,153,128
3289643,19.69,153,128
3292310,19.69,153,128
3294977,19.69,153,128
3297644,19.69,153,128
3300311,19.69,153,128
3302978,19.69,153,128
3305645,19.69,153,128
3308312,19.69,153,128
3310979,19.69,153,128
3313646,19.69,153,128
3316313,19.69,153,128
3318980,19.69,153,128
3321647,19.69,153,128
3324314,19.69,153,128
3326981,19.69,153,128
3329648,19.69,153,128
3332315,19.69,153,128
3334982,19.69,153,128
3337649,19.69,153,128
3340316,19.69,153,128
3342983,19.69,153,128
3345650,19.69,153,128
3348317,19.69,153,128
3350984,19.69,153,128
3353651,19.62,153,128
3356318,19.69,153,128
3358985,19.69,153,128
3361652,19.69,153,128
3364319,19.69,153,128
3366986,19.69,153,128
3369653,19.62,153,128
3372320,19.62,153,128
3374987,19.62,153,128
3377654,19.62,153,128
3380321,19.62,153,128
3382988,19.62,153,128
3385655,19.62,153,128
3388322,19.62,153,128
3390989,19.62,153,128
3393656,19.62,153,128
3396323,19.62,153,128
3398990,19.62,153,128
3401657,19.62,153,128
3404324,19.62,153,128
3406991,19.62,153,128
3409658,19.62,153,128
3412325,19.62,153,128
3414992,19.62,153,128
3417659,19.62,153,128
3420326,19.62,153,128
3422993,19.62,153,128
3425660,19.62,153,128
3428327,19.62,153,128
3430994,19.62,153,128
3433661,19.62,153,128
3436328,19.62,153,128
3438995,19.62,153,128
3441662,19.56,153,128
3444329,19.62,153,128
3446996,19.62,153,128
3449663,19.56,153,128
3452330,19.56,153,128
3454997,19.62,153,128
3457664,19.56,153,128
3460331,19.56,153,128
3462998,19.56,153,128
3465665,19.56,153,128
3468332,19.56,153,128
3470999,19.56,153,128
3473666,19.56,153,128
3476333,19.56,153,128
3479000,19.56,153,128
3481667,19.56,153,128
3484334,19.56,153,128
3487001,19.56,153,128
3489668,19.56,153,128
3492335,19.56,153,128
3495002,19.56,153,128
3497669,19.56,153,128
3500336,19.56,153,128
3503003,19.56,153,128
3505670,19.56,153,128
3508337,19.56,153,128
3511004,19.56,153,128
3513671,19.56,153,128
3516338,19.56,153,128
3519005,19.56,153,128
3521672,19.56,153,128
3524339,19.56,153,128
3527006,19.56,153,128
3529673,19.56,153,128
3532340,19.56,153,128
3535007,19.56,153,128
3537674,19.56,153,128
3540341,19.56,153,128
3543008,19.56,153,128
3545675,19.5,153,128
3548342,19.56,153,128
3551009,19.5,153,128
3553676,19.5,153,128
3556343,19.5,153,128
3559010,19.5,153,128
3561677,19.5,153,128
3564344,19.5,153,128
3567011,19.5,153,128
3569678,19.5,153,128
3572345,19.5,153,128
3575012,19.5,153,128
3577679,19.5,153,128
3580346,19.5,153,128
3583013,19.5,153,128
3585680,19.5,153,128
3588347,19.5,153,128
3591014,19.5,153,128
3593681,19.5,153,128
3596348,19.5,153,128
3599015,19.5,153,128
3601682,19.5,153,128
3604349,19.5,153,128
3607016,19.5,153,128
3609683,19.5,153,128
3612350,19.5,153,128
3615017,19.5,153,128
3617684,19.5,153,128
3620351,19.5,153,128
3623018,19.5,153,128
3625685,19.5,153,128
3628352,19.5,153,128
3631019,19.5,153,128
3633686,19.5,153,128
3636353,19.44,153,128
3639020,19.44,153,128
3641687,19.5,153,128
3644354,19.5,153,128
3647021,19.44,153,128
3649688,19.44,153,128
3652355,19.44,153,128
3655022,19.44,153,128
3657689,19.5,153,128
3660356,19.44,153,128
3663023,19.44,153,128
3665690,19.44,153,128
3668357,19.44,153,128
3671024,19.44,153,128
3673691,19.44,153,128
3676358,19.44,153,128
3679025,19.44,153,128
3681692,19.44,153,128
3684359,19.44,153,128
3687026,19.44,153,128
3689693,19.44,153,128
3692360,19.44,153,128
3695027,19.44,153,128
3697694,19.44,153,128
3700361,19.44,153,128
3703028,19.44,153,128
3705695,19.44,153,128
3708362,19.44,153,128
3711029,19.44,153,128
3713696,19.44,153,128
3716363,19.44,153,128
3719030,19.44,153,128
3721697,19.44,153,128
3724364,19.44,153,128
3727031,19.44,153,128
3729698,19.44,153,128
3732365,19.44,153,128
3735032,19.44,153,128
3737699,19.44,153,128
3740366,19.44,153,128
3743033,19.44,153,128
3745700,19.44,153,128
3748367,19.44,153,128
3751034,19.44,153,128
3753701,19.44,153,128
3756368,19.44,153,128
3759035,19.44,153,128
3761702,19.44,153,128
3764369,19.44,153,128
3767036,19.44,153,128
3769703,19.37,153,128
3772370,19.44,153,128
3775037,19.37,153,128
3777704,19.37,153,128
3780371,19.37,153,128
3783038,19.37,153,128
3785705,19.37,153,128
3788372,19.37,153,128
3791039,19.37,153,128
3793706,19.37,153,128
3796373,19.37,153,128
3799040,19.37,153,128
3801707,19.37,153,128
3804374,19.37,153,128
3807041,19.37,153,128
3809708,19.37,153,128
3812375,19.37,153,128
3815042,19.37,153,128
3817709,19.37,153,128
3820376,19.37,153,128
3823043,19.37,153,128
3825710,19.37,153,128
3828377,19.37,153,128
3831044,19.37,153,128
3833711,19.37,153,128
3836378,19.37,153,128
3839045,19.37,153,128
3841712,19.37,153,128
3844379,19.37,153,128
3847046,19.37,153,128
3849713,19.37,153,128
3852380,19.37,153,128
3855047,19.37,153,128
3857714,19.37,153,128
3860381,19.37,153,128
3863048,19.37,153,128
3865715,19.37,153,128
3868382,19.37,153,128
3871049,19.37,153,128
3873716,19.37,153,128
3876383,19.37,153,128
3879050,19.37,153,128
3881717,19.37,153,128
3884384,19.37,153,128
3887051,19.37,153,128
3889718,19.31,153,128
3892385,19.37,153,128
3895052,19.37,153,128
3897719,19.37,153,128
3900386,19.37,153,128
3903053,19.37,153,128
3905720,19.37,153,128
3908387,19.37,153,128
3911054,19.37,153,128
3913721,19.37,153,128
3916388,19.31,153,128
3919055,19.31,153,128
3921722,19.31,153,128
3924389,19.37,153,128
3927056,19.31,153,128
3929723,19.31,153,128
3932390,19.31,153,128
3935057,19.31,153,128
3937724,19.31,153,128
3940391,19.31,153,128
3943058,19.31,153,128
3945725,19.31,153,128
3948392,19.31,153,128
3951059,19.31,153,128
3953726,19.31,153,128
3956393,19.31,153,128
3959060,19.31,153,128
3961727,19.31,153,128
3964394,19.31,153,128
3967061,19.31,153,128
3969728,19.31,153,128
3972395,19.31,153,128
3975062,19.31,153,128
3977729,19.31,153,128
3980396,19.31,153,128
3983063,19.31,153,128
3985730,19.31,153,128
3988397,19.31,153,128
3991064,19.31,153,128
3993731,19.31,153,128
3996398,19.31,153,128
3999065,19.31,153,128
4001732,19.31,153,128
4004399,19.31,153,128
4007066,19.31,153,128
4009733,19.31,153,128
4012400,19.31,153,128
4015067,19.31,153,128
4017734,19.31,153,128
4020401,19.31,153,128
4023068,19.31,153,128
4025735,19.31,153,128
4028402,19.31,153,128
4031069,19.31,153,128
4033736,19.31,153,128
4036403,19.31,153,128
4039070,19.31,153,128
4041737,19.31,153,128
4044404,19.31,153,128
4047071,19.31,153,128
4049738,19.31,153,128
4052405,19.31,153,128
4055072,19.31,153,128
4057739,19.31,153,128
4060406,19.31,153,128
4063073,19.31,153,128
4065740,19.31,153,128
4068407,19.31,153,128
4071074,19.31,153,128
4073741,19.31,153,128
4076408,19.31,153,128
4079075,19.31,153,128
4081742,19.31,153,128
4084409,19.31,153,128
4087076,19.31,153,128
4089743,19.31,153,128
4092410,19.31,153,128
4095077,19.31,153,128
4097744,19.31,153,128
4100411,19.31,153,128
4103078,19.31,153,128
4105745,19.31,153,128
4108412,19.31,153,128
4111079,19.31,153,128
4113746,19.31,153,128
4116413,19.31,153,128
4119080,19.31,153,128
4121747,19.31,153,128
4124414,19.31,153,128
4127081,19.31,153,128
4129748,19.31,153,128
4132415,19.31,153,128
4135082,19.31,153,128
4137749,19.31,153,128
4140416,19.31,153,128
4143083,19.31,153,128
4145750,19.31,153,128
4148417,19.31,153,128
4151084,19.31,153,128
4153751,19.31,153,128
4156418,19.31,153,128
4159085,19.31,153,128
4161752,19.31,153,128
4164419,19.31,153,128
4167086,19.31,153,128
4169753,19.31,153,128
4172420,19.31,153,128
4175087,19.31,153,128
4177754,19.31,153,128
4180421,19.31,153,128
4183088,19.31,153,128
4185755,19.31,153,128
4188422,19.31,153,128
4191089,19.31,153,128
4193756,19.31,153,128
4196423,19.31,153,128
4199090,19.31,153,128
4201757,19.31,153,128
4204424,19.31,153,128
4207091,19.31,153,128
4209758,19.31,153,128
4212425,19.31,153,128
4215092,19.31,153,128
4217759,19.31,153,128
4220426,19.31,153,128
4223093,19.31,153,128
4225760,19.25,153,128
4228427,19.31,153,128
4231094,19.31,153,128
4233761,19.25,153,128
4236428,19.25,153,128
4239095,19.25,153,128
4241762,19.31,153,128
4244429,19.25,153,128
4247096,19.25,153,128
4249763,19.31,153,128
4252430,19.31,153,128
4255097,19.25,153,128
4257764,19.25,153,128
4260431,19.25,153,128
4263098,19.31,153,128
4265765,19.25,153,128
4268432,19.25,153,128
4271099,19.25,153,128
4273766,19.25,153,128
4276433,19.25,153,128
4279100,19.25,153,128
4281767,19.25,153,128
4284434,19.25,153,128
4287101,19.25,153,128
4289768,19.25,153,128
4292435,19.25,153,128
4295102,19.25,153,128
4297769,19.25,153,128
4300436,19.25,153,128
4303103,19.25,153,128
4305770,19.25,153,128
4308437,19.25,153,128
4311104,19.31,153,128
4313771,19.25,153,128
4316438,19.25,153,128
4319105,19.25,153,128
4321772,19.25,153,128
4324439,19.25,153,128
4327106,19.25,153,128
4329773,19.25,153,128
4332440,19.25,153,128
4335107,19.25,153,128
4337774,19.25,153,128
4340441,19.25,153,128
4343108,19.25,153,128
4345775,19.25,153,128
4348442,19.25,153,128
4351109,19.25,153,128
4353776,19.25,153,128
4356443,19.25,153,128
4359110,19.25,153,128
4361777,19.25,153,128
4364444,19.25,153,128
4367111,19.25,153,128
4369778,19.25,153,128
4372445,19.25,153,128
4375112,19.25,153,128
4377779,19.25,153,128
4380446,19.25,153,128
4383113,19.25,153,128
4385780,19.25,153,128
4388447,19.25,153,128
4391114,19.25,153,128
4393781,19.25,153,128
4396448,19.25,153,128
4399115,19.25,153,128
4401782,19.25,153,128
4404449,19.25,153,128
4407116,19.25,153,128
4409783,19.25,153,128
4412450,19.25,153,128
4415117,19.25,153,128
4417784,19.25,153,128
4420451,19.25,153,128
4423118,19.25,153,128
4425785,19.25,153,128
4428452,19.25,153,128
4431119,19.25,153,128
4433786,19.25,153,128
4436453,19.25,153,128
4439120,19.25,153,128
4441787,19.25,153,128
4444454,19.25,153,128
4447121,19.25,153,128
4449788,19.25,153,128
4452455,19.25,153,128
4455122,19.25,153,128
4457789,19.25,153,128
4460456,19.25,153,128
4463123,19.25,153,128
4465790,19.25,153,128
4468457,19.25,153,128
4471124,19.25,153,128
4473791,19.25,153,128
4476458,19.25,153,128
4479125,19.25,153,128
4481792,19.25,153,128
4484459,19.25,153,128
4487126,19.25,153,128
4489793,19.25,153,128
4492460,19.25,153,128
4495127,19.25,153,128
4497794,19.25,153,128
4500461,19.25,153,128
4503128,19.25,153,128
4505795,19.19,153,128
4508462,19.25,153,128
4511129,19.25,153,128
4513796,19.25,153,128
4516463,19.25,153,128
4519130,19.19,153,128
4521797,19.25,153,128
4524464,19.25,153,128
4527131,19.25,153,128
4529798,19.25,153,128
4532465,19.25,153,128
4535132,19.19,153,128
4537799,19.25,153,128
4540466,19.19,153,128
4543133,19.19,153,128
4545800,19.19,153,128
4548467,19.19,153,128
4551134,19.19,153,128
4553801,19.19,153,128
4556468,19.19,153,128
4559135,19.19,153,128
4561802,19.19,153,128
4564469,19.19,153,128
4567136,19.19,153,128
4569803,19.19,153,128
4572470,19.19,153,128
4575137,19.19,153,128
4577804,19.19,153,128
4580471,19.19,153,128
4583138,19.19,153,128
4585805,19.19,153,128
4588472,19.19,153,128
4591139,19.19,153,128
4593806,19.19,153,128
4596473,19.19,153,128
4599140,19.19,153,128
4601807,19.19,153,128
4604474,19.19,153,128
4607141,19.19,153,128
4609808,19.19,153,128
4612475,19.19,153,128
4615142,19.19,153,128
4617809,19.19,153,128
4620476,19.19,153,128
4623143,19.19,153,128
4625810,19.19,153,128
4628477,19.19,153,128
4631144,19.19,153,128
4633811,19.19,153,128
4636478,19.19,153,128
4639145,19.19,153,128
4641812,19.19,153,128
4644479,19.19,153,128
4647146,19.19,153,128
4649813,19.19,153,128
4652480,19.19,153,128
4655147,19.19,153,128
4657814,19.19,153,128
4660481,19.19,153,128
4663148,19.19,153,128
4665815,19.19,153,128
4668482,19.19,153,128
4671149,19.19,153,128
4673816,19.19,153,128
4676483,19.19,153,128
4679150,19.19,153,128
4681817,19.19,153,128
4684484,19.19,153,128
4687151,19.19,153,128
4689818,19.19,153,128
4692485,19.19,153,128
4695152,19.19,153,128
4697819,19.19,153,128
4700486,19.19,153,128
4703153,19.19,153,128
4705820,19.19,153,128
4708487,19.19,153,128
4711154,19.19,153,128
4713821,19.19,153,128
4716488,19.19,153,128
4719155,19.19,153,128
4721822,19.19,153,128
4724489,19.12,153,128
4727156,19.19,153,128
4729823,19.12,153,128
4732490,19.19,153,128
4735157,19.19,153,128
4737824,19.19,153,128
4740491,19.19,153,128
4743158,19.12,153,128
4745825,19.12,153,128
4748492,19.12,153,128
4751159,19.12,153,128
4753826,19.19,153,128
4756493,19.12,153,128
4759160,19.19,153,128
4761827,19.12,153,128
4764494,19.12,153,128
4767161,19.19,153,128
4769828,19.12,153,128
4772495,19.12,153,128
4775162,19.19,153,128
4777829,19.12,153,128
4780496,19.19,153,128
4783163,19.12,153,128
4785830,19.12,153,128
4788497,19.12,153,128
4791164,19.12,153,128
4793831,19.12,153,128
4796498,19.12,153,128
4799165,19.12,153,128
4801832,19.12,153,128
4804499,19.12,153,128
4807166,19.12,153,128
4809833,19.12,153,128
4812500,19.12,153,128
4815167,19.12,153,128
4817834,19.12,153,128
4820501,19.12,153,128
4823168,19.12,153,128
4825835,19.12,153,128
4828502,19.12,153,128
4831169,19.12,153,128
4833836,19.12,153,128
4836503,19.12,153,128
4839170,19.12,153,128
4841837,19.12,153,128
4844504,19.12,153,128
4847171,19.12,153,128
4849838,19.12,153,128
4852505,19.12,153,128
4855172,19.12,153,128
4857839,19.12,153,128
4860506,19.12,153,128
4863173,19.12,153,128
4865840,19.12,153,128
4868507,19.12,153,128
4871174,19.12,153,128
4873841,19.12,153,128
4876508,19.12,153,128
4879175,19.12,153,128
4881842,19.12,153,128
4884509,19.12,153,128
4887176,19.12,153,128
4889843,19.12,153,128
4892510,19.12,153,128
4895177,19.12,153,128
4897844,19.12,153,128
4900511,19.12,153,128
4903178,19.12,153,128
4905845,19.12,153,128
4908512,19.12,153,128
4911179,19.12,153,128
4913846,19.12,153,128
4916513,19.12,153,128
4919180,19.12,153,128
4921847,19.12,153,128
4924514,19.12,153,128
4927181,19.12,153,128
4929848,19.12,153,128
4932515,19.12,153,128
4935182,19.12,153,128
4937849,19.12,153,128
4940516,19.12,153,128
4943183,19.12,153,128
4945850,19.12,153,128
4948517,19.12,153,128
4951184,19.12,153,128
4953851,19.12,153,128
4956518,19.12,153,128
4959185,19.06,153,128
4961852,19.12,153,128
4964519,19.12,153,128
4967186,19.12,153,128
4969853,19.12,153,128
4972520,19.06,153,128
4975187,19.06,153,128
4977854,19.12,153,128
4980521,19.12,153,128
4983188,19.06,153,128
4985855,19.12,153,128
4988522,19.06,153,128
4991189,19.06,153,128
4993856,19.06,153,128
4996523,19.06,153,128
4999190,19.06,153,128
5001857,19.06,153,128
5004524,19.06,153,128
5007191,19.06,153,128
5009858,19.06,153,128
5012525,19.06,153,128
5015192,19.06,153,128
5017859,19.06,153,128
5020526,19.06,153,128
5023193,19.06,153,128
5025860,19.06,153,128
5028527,19.06,153,128
5031194,19.06,153,128
5033861,19.06,153,128
5036528,19.06,153,128
5039195,19.06,153,128
5041862,19.06,153,128
5044529,19.06,153,128
5047196,19.06,153,128
5049863,19.06,153,128
5052530,19.06,153,128
5055197,19.06,153,128
5057864,19.06,153,128
5060531,19.06,153,128
5063198,19.06,153,128
5065865,19.06,153,128
5068532,19.06,153,128
5071199,19.06,153,128
5073866,19.06,153,128
5076533,19.06,153,128
5079200,19.06,153,128
5081867,19.06,153,128
5084534,19.06,153,128
5087201,19.06,153,128
5089868,19.06,153,128
5092535,19.06,153,128
5095202,19.06,153,128
5097869,19.06,153,128
5100536,19.06,153,128
5103203,19.06,153,128
5105870,19.06,153,128
5108537,19.06,153,128
5111204,19.06,153,128
5113871,19.06,153,128
5116538,19.0,153,128
5119205,19.06,153,128
5121872,19.06,153,128
5124539,19.06,153,128
5127206,19.06,153,128
5129873,19.06,153,128
5132540,19.0,153,128
5135207,19.0,153,128
5137874,19.06,153,128
5140541,19.0,153,128
5143208,19.0,153,128
5145875,19.06,153,128
5148542,19.0,153,128
5151209,19.0,153,128
5153876,19.0,153,128
5156543,19.0,153,128
5159210,19.0,153,128
5161877,19.0,153,128
5164544,19.0,153,128
5167211,19.0,153,128
5169878,19.0,153,128
5172545,19.0,153,128
5175212,19.0,153,128
5177879,19.0,153,128
5180546,19.0,153,128
5183213,19.0,153,128
5185880,19.0,153,128
5188547,19.0,153,128
5191214,19.0,153,128
5193881,19.0,153,128
5196548,19.0,153,128
5199215,19.0,153,128
5201882,19.0,153,128
5204549,19.0,153,128
5207216,19.0,153,128
5209883,19.0,153,128
5212550,19.0,153,128
5215217,19.0,153,128
5217884,19.0,153,128
5220551,19.0,153,128
5223218,19.0,153,128
5225885,19.0,153,128
5228552,19.0,153,128
5231219,19.0,153,128
5233886,19.0,153,128
5236553,19.0,153,128
5239220,19.0,153,128
5241887,19.0,153,128
5244554,19.0,153,128
5247221,19.0,153,128
5249888,19.0,153,128
5252555,19.0,153,128
5255222,19.0,153,128
5257889,19.0,153,128
5260556,19.0,153,128
5263223,19.0,153,128
5265890,19.0,153,128
5268557,19.0,153,128
5271224,19.0,153,128
5273891,19.0,153,128
5276558,19.0,153,128
5279225,19.0,153,128
5281892,19.0,153,128
5284559,19.0,153,128
5287226,19.0,153,128
5289893,19.0,153,128
5292560,18.94,153,128
5295227,19.0,153,128
5297894,19.0,153,128
5300561,19.0,153,128
5303228,18.94,153,128
5305895,19.0,153,128
5308562,18.94,153,128
5311229,19.0,153,128
5313896,18.94,153,128
5316563,18.94,153,128
5319230,18.94,153,128
5321897,19.0,153,128
5324564,19.0,153,128
5327231,18.94,153,128
5329898,18.94,153,128
5332565,18.94,153,128
5335232,18.94,153,128
5337899,18.94,153,128
5340566,18.94,153,128
5343233,18.94,153,128
5345900,18.94,153,128
5348567,18.94,153,128
5351234,18.94,153,128
5353901,18.94,153,128
5356568,18.94,153,128
5359235,18.94,153,128
5361902,18.94,153,128
5364569,18.94,153,128
5367236,18.94,153,128
5369903,18.94,153,128
5372570,18.94,153,128
5375237,18.94,153,128
5377904,18.94,153,128
5380571,18.94,153,128
5383238,18.94,153,128
5385905,18.94,153,128
5388572,18.94,153,128
5391239,18.94,153,128
5393906,18.94,153,128
5396573,18.94,153,128
5399240,18.94,153,128
5401907,18.94,153,128
5404574,18.94,153,128
5407241,18.94,153,128
5409908,18.94,153,128
5412575,18.94,153,128
5415242,18.94,153,128
5417909,18.94,153,128
5420576,18.94,153,128
5423243,18.94,153,128
5425910,18.94,153,128
5428577,18.87,153,128
5431244,18.94,153,128
5433911,18.94,153,128
5436578,18.94,153,128
5439245,18.87,153,128
5441912,18.87,153,128
5444579,18.87,153,128
5447246,18.94,153,128
5449913,18.87,153,128
5452580,18.87,153,128
5455247,18.87,153,128
5457914,18.94,153,128
5460581,18.94,153,128
5463248,18.87,153,128
5465915,18.87,153,128
5468582,18.87,153,128
5471249,18.87,153,128
5473916,18.87,153,128
5476583,18.87,153,128
5479250,18.87,153,128
5481917,18.87,153,128
5484584,18.87,153,128
5487251,18.87,153,128
5489918,18.87,153,128
5492585,18.87,153,128
5495252,18.87,153,128
5497919,18.87,153,128
5500586,18.87,153,128
5503253,18.87,153,128
5505920,18.87,153,128
5508587,18.87,153,128
5511254,18.87,153,128
5513921,18.87,153,128
5516588,18.87,153,128
5519255,18.87,153,128
5521922,18.87,153,128
5524589,18.87,153,128
5527256,18.87,153,128
5529923,18.87,153,128
5532590,18.87,153,128
5535257,18.87,153,128
5537924,18.87,153,128
5540591,18.87,153,128
5543258,18.87,153,128
5545925,18.87,153,128
5548592,18.87,153,128
5551259,18.87,153,128
5553926,18.87,153,128
5556593,18.87,153,128
5559260,18.87,153,128
5561927,18.87,153,128
5564594,18.87,153,128
5567261,18.87,153,128
5569928,18.81,153,128
5572595,18.87,153,128
5575262,18.87,153,128
5577929,18.81,153,128
5580596,18.87,153,128
5583263,18.87,153,128
5585930,18.87,153,128
5588597,18.87,153,128
5591264,18.87,153,128
5593931,18.87,153,128
5596598,18.81,153,128
5599265,18.81,153,128
5601932,18.81,153,128
5604599,18.81,153,128
5607266,18.81,153,128
5609933,18.81,153,128
5612600,18.81,153,128
5615267,18.81,153,128
5617934,18.81,153,128
5620601,18.81,153,128
5623268,18.81,153,128
5625935,18.81,153,128
5628602,18.81,153,128
5631269,18.81,153,128
5633936,18.81,153,128
5636603,18.81,153,128
5639270,18.81,153,128
5641937,18.81,153,128
5644604,18.81,153,128
5647271,18.81,153,128
5649938,18.81,153,128
5652605,18.81,153,128
5655272,18.81,153,128
5657939,18.81,153,128
5660606,18.81,153,128
5663273,18.81,153,128
5665940,18.81,153,128
5668607,18.81,153,128
5671274,18.81,153,128
5673941,18.81,153,128
5676608,18.81,153,128
5679275,18.81,153,128
5681942,18.81,153,128
5684609,18.81,153,128
5687276,18.81,153,128
5689943,18.81,153,128
5692610,18.81,153,128
5695277,18.81,153,128
5697944,18.81,153,128
5700611,18.81,153,128
5703278,18.81,153,128
5705945,18.81,153,128
5708612,18.81,153,128
5711279,18.81,153,128
5713946,18.81,153,128
5716613,18.81,153,128
5719280,18.81,153,128
5721947,18.81,153,128
5724614,18.81,153,128
5727281,18.81,153,128
5729948,18.81,153,128
5732615,18.81,153,128
5735282,18.81,153,128
5737949,18.81,153,128
5740616,18.81,153,128
5743283,18.75,153,128
5745950,18.81,153,128
5748617,18.81,153,128
5751284,18.75,153,128
5753951,18.81,153,128
5756618,18.75,153,128
5759285,18.81,153,128
5761952,18.75,153,128
5764619,18.75,153,128
5767286,18.75,153,128
5769953,18.75,153,128
5772620,18.75,153,128
5775287,18.75,153,128
5777954,18.75,153,128
5780621,18.75,153,128
5783288,18.75,153,128
5785955,18.75,153,128
5788622,18.75,153,128
5791289,18.75,153,128
5793956,18.75,153,128
5796623,18.75,153,128
5799290,18.75,153,128
5801957,18.75,153,128
5804624,18.75,153,128
5807291,18.75,153,128
5809958,18.75,153,128
5812625,18.75,153,128
5815292,18.75,153,128
5817959,18.75,153,128
5820626,18.75,153,128
5823293,18.75,153,128
5825960,18.75,153,128
5828627,18.75,153,128
5831294,18.75,153,128
5833961,18.75,153,128
5836628,18.75,153,128
5839295,18.75,153,128
5841962,18.75,153,128
5844629,18.75,153,128
5847296,18.75,153,128
5849963,18.75,153,128
5852630,18.75,153,128
5855297,18.75,153,128
5857964,18.75,153,128
5860631,18.75,153,128
5863298,18.75,153,128
5865965,18.75,153,128
5868632,18.75,153,128
5871299,18.75,153,128
5873966,18.75,153,128
5876633,18.75,153,128
5879300,18.75,153,128
5881967,18.75,153,128
5884634,18.75,153,128
5887301,18.75,153,128
5889968,18.75,153,128
5892635,18.75,153,128
5895302,18.75,153,128
5897969,18.69,153,128
5900636,18.75,153,128
5903303,18.69,153,128
5905970,18.69,153,128
5908637,18.75,153,128
5911304,18.69,153,128
5913971,18.69,153,128
5916638,18.69,153,128
5919305,18.69,153,128
5921972,18.69,153,128
5924639,18.69,153,128
5927306,18.69,153,128
5929973,18.69,153,128
5932640,18.69,153,128
5935307,18.69,153,128
5937974,18.69,153,128
5940641,18.69,153,128
5943308,18.69,153,128
5945975,18.69,153,128
5948642,18.69,153,128
5951309,18.69,153,128
5953976,18.69,153,128
5956643,18.69,153,128
5959310,18.69,153,128
5961977,18.69,153,128
5964644,18.69,153,128
5967311,18.69,153,128
5969978,18.69,153,128
5972645,18.69,153,128
5975312,18.69,153,128
5977979,18.69,153,128
5980646,18.69,153,128
5983313,18.69,153,128
5985980,18.69,153,128
5988647,18.69,153,128
5991314,18.69,153,128
5993981,18.69,153,128
5996648,18.69,153,128
5999315,18.69,153,128
6001982,18.69,153,128
6004649,18.69,153,128
6007316,18.69,153,128
6009983,18.69,153,128
6012650,18.69,153,128
6015317,18.69,153,128
6017984,18.69,153,128
6020651,18.69,153,128
6023318,18.69,153,128
6025985,18.69,153,128
6028652,18.69,153,128
6031319,18.69,153,128
6033986,18.69,153,128
6036653,18.69,153,128
6039320,18.69,153,128
6041987,18.62,153,128
6044654,18.62,153,128
6047321,18.69,153,128
6049988,18.62,153,128
6052655,18.62,153,128
6055322,18.62,153,128
6057989,18.69,153,128
6060656,18.62,153,128
6063323,18.62,153,128
6065990,18.62,153,128
6068657,18.62,153,128
6071324,18.62,153,128
6073991,18.62,153,128
6076658,18.62,153,128
6079325,18.62,153,128
6081992,18.62,153,128
6084659,18.62,153,128
6087326,18.62,153,128
6089993,18.62,153,128
6092660,18.62,153,128
6095327,18.62,153,128
6097994,18.62,153,128
6100661,18.62,153,128
6103328,18.62,153,128
6105995,18.62,153,128
6108662,18.62,153,128
6111329,18.62,153,128
6113996,18.62,153,128
6116663,18.62,153,128
6119330,18.62,153,128
6121997,18.62,153,128
6124664,18.62,153,128
6127331,18.62,153,128
6129998,18.62,153,128
6132665,18.62,153,128
6135332,18.62,153,128
6137999,18.62,153,128
6140666,18.62,153,128
6143333,18.62,153,128
6146000,18.62,153,128
6148667,18.62,153,128
6151334,18.62,153,128
6154001,18.62,153,128
6156668,18.62,153,128
6159335,18.62,153,128
6162002,18.62,153,128
6164669,18.62,153,128
6167336,18.62,153,128
6170003,18.62,153,128
6172670,18.62,153,128
6175337,18.62,153,128
6178004,18.62,153,128
6180671,18.62,153,128
6183338,18.62,153,128
6186005,18.62,153,128
6188672,18.62,153,128
6191339,18.62,153,128
6194006,18.62,153,128
6196673,18.56,153,128
6199340,18.56,153,128
6202007,18.62,153,128
6204674,18.56,153,128
6207341,18.62,153,128
6210008,18.56,153,128
6212675,18.62,153,128
6215342,18.56,153,128
6218009,18.62,153,128
6220676,18.56,153,128
6223343,18.56,153,128
6226010,18.56,153,128
6228677,18.56,153,128
6231344,18.56,153,128
6234011,18.56,153,128
6236678,18.56,153,128
6239345,18.56,153,128
6242012,18.56,153,128
6244679,18.56,153,128
6247346,18.56,153,128
6250013,18.56,153,128
6252680,18.56,153,128
6255347,18.56,153,128
6258014,18.56,153,128
6260681,18.56,153,128
6263348,18.56,153,128
6266015,18.56,153,128
6268682,18.56,153,128
6271349,18.56,153,128
6274016,18.56,153,128
6276683,18.56,153,128
6279350,18.56,153,128
6282017,18.56,153,128
6284684,18.56,153,128
6287351,18.56,153,128
6290018,18.56,153,128
